"Time","Temperature","T_Setpoint","Heat Flux","HF_Setpoint","duty cycle","control mode","TC31","TC32","TC33","TC34","TC35","TC36","TC37","TC38","TC39","TC40","hours"
0,21.362172,742,0.051992,45,100,1,21.541961,21.620856,21.479258,21.582913,21.461673,21.583607,21.585921,21.660417,21.651163,21.567412,0
1,21.377676,742,0.052875,45,100,1,21.556769,21.624789,21.484349,21.578286,21.465144,21.58916,21.600728,21.658104,21.647693,21.578286,0.000277777777777778
2,21.569032,742,0.0489,45,100,1,21.53664,21.608363,21.472548,21.577823,21.469077,21.5688,21.583839,21.651626,21.634737,21.565098,0.000555555555555556
3,22.005535,742,0.052544,45,100,1,21.571345,21.634506,21.501239,21.603504,21.527848,21.586384,21.592168,21.660417,21.650701,21.580368,0.000833333333333333
4,22.734518,742,0.049894,45,100,1,21.587078,21.631961,21.539416,21.623633,21.584302,21.588929,21.59587,21.656716,21.64029,21.582451,0.00111111111111111
5,23.672504,742,0.050335,45,100,1,21.606049,21.622938,21.57389,21.645148,21.670597,21.580137,21.572965,21.641909,21.640059,21.571345,0.00138888888888889
6,24.784116,742,0.049231,45,100,1,21.666895,21.634969,21.629879,21.686791,21.781868,21.577823,21.577361,21.651626,21.639827,21.576667,0.00166666666666667
7,26.047381,742,0.049562,45,100,1,21.740229,21.657641,21.722417,21.748095,21.928055,21.585458,21.578517,21.662962,21.654171,21.581757,0.00194444444444444
8,27.4148,742,0.052433,45,100,1,21.799449,21.640753,21.79274,21.792972,22.07746,21.583376,21.575278,21.651626,21.636357,21.566486,0.00222222222222222
9,28.984311,742,0.048127,45,100,1,21.903769,21.673835,21.895905,21.866529,22.26338,21.582219,21.590317,21.650701,21.639596,21.575741,0.0025
10,30.673557,742,0.046692,45,100,1,22.003685,21.701134,22.021725,21.959742,22.463372,21.578055,21.581757,21.645148,21.636126,21.565098,0.00277777777777778
11,32.429279,742,0.043048,45,100,1,22.129493,21.719872,22.166262,22.045777,22.684593,21.585458,21.590086,21.651857,21.637745,21.572733,0.00305555555555556
12,34.333236,742,0.047244,45,100,1,22.250432,21.747863,22.307312,22.138743,22.923103,21.576204,21.578286,21.651395,21.64029,21.57042,0.00333333333333333
13,36.293383,742,0.049342,45,100,1,22.405575,21.771459,22.479555,22.24442,23.19922,21.574584,21.578749,21.637976,21.64029,21.571808,0.00361111111111111
14,38.320404,742,0.043269,45,100,1,22.555842,21.809627,22.664022,22.373669,23.49698,21.572733,21.579212,21.642141,21.646999,21.573196,0.00388888888888889
15,40.436529,742,0.043048,45,100,1,22.727353,21.852651,22.867178,22.514462,23.783346,21.574816,21.57551,21.646536,21.639365,21.566255,0.00416666666666667
16,42.614377,742,0.04879,45,100,1,22.917094,21.904694,23.090399,22.64553,24.12504,21.574122,21.576667,21.635894,21.637282,21.561396,0.00444444444444444
17,44.807097,742,0.04371,45,100,1,23.114428,21.945864,23.329052,22.805703,24.485089,21.574122,21.579674,21.639596,21.631036,21.564173,0.00472222222222222
18,47.162029,742,0.045477,45,100,1,23.33321,22.003685,23.575507,22.976021,24.867857,21.559777,21.562785,21.631036,21.632655,21.559314,0.005
19,49.533403,742,0.049342,45,100,1,23.586593,22.062428,23.851924,23.174961,25.276778,21.579443,21.576667,21.644917,21.633581,21.567875,0.00527777777777778
20,52.02376,742,0.050335,45,100,1,23.839456,22.146143,24.150894,23.349843,25.71067,21.570882,21.579443,21.645842,21.628491,21.567875,0.00555555555555556
21,54.463194,742,0.048348,45,100,1,24.109805,22.197248,24.454397,23.538323,26.148535,21.55862,21.570882,21.631499,21.615535,21.549828,0.00583333333333333
22,56.936805,742,0.045698,45,100,1,24.40178,22.285346,24.808109,23.747785,26.626295,21.562322,21.563247,21.627797,21.633118,21.555381,0.00611111111111111
23,59.574838,742,0.049783,45,100,1,24.718826,22.381761,25.186843,23.986528,27.166685,21.571577,21.575972,21.639827,21.63682,21.553299,0.00638888888888889
24,62.221333,742,0.039956,45,100,1,25.045237,22.480711,25.557606,24.233067,27.724517,21.576435,21.586847,21.645611,21.633118,21.567181,0.00666666666666667
25,64.864671,742,0.0436,45,100,1,25.374546,22.572254,25.933082,24.478858,28.313788,21.569263,21.570882,21.640059,21.621782,21.561859,0.00694444444444444
26,67.604572,742,0.049673,45,100,1,25.752851,22.689216,26.357495,24.752279,28.896756,21.574584,21.577823,21.632193,21.637514,21.562785,0.00722222222222222
27,70.345839,742,0.047244,45,100,1,26.121346,22.793685,26.806379,25.014099,29.510639,21.577129,21.571114,21.627334,21.627103,21.547977,0.0075
28,73.032869,742,0.048679,45,100,1,26.531175,22.918712,27.31975,25.32059,30.14735,21.57042,21.566949,21.627334,21.634275,21.548208,0.00777777777777778
29,75.762432,742,0.052544,45,100,1,26.972388,23.049732,27.822061,25.616391,30.854101,21.563941,21.578517,21.636588,21.629879,21.557,0.00805555555555556
30,78.515575,742,0.050115,45,100,1,27.438273,23.182817,28.332872,25.941148,31.556711,21.578749,21.581294,21.632655,21.634506,21.561628,0.00833333333333333
31,81.414375,742,0.047575,45,100,1,27.886242,23.326511,28.869637,26.287232,32.206393,21.567875,21.569032,21.633812,21.630342,21.555612,0.00861111111111111
32,84.36951,742,0.050998,45,100,1,28.382537,23.472035,29.416925,26.620768,32.968087,21.573196,21.57551,21.632655,21.63173,21.554918,0.00888888888888889
33,87.297811,742,0.050777,45,100,1,28.908016,23.639018,29.975868,27.018894,33.745249,21.581525,21.58569,21.634969,21.641909,21.569957,0.00916666666666667
34,90.461757,742,0.051881,45,100,1,29.440355,23.817751,30.554478,27.416411,34.488698,21.587078,21.581294,21.631267,21.641447,21.562785,0.00944444444444444
35,93.461921,742,0.046802,45,100,1,29.983215,23.977063,31.145383,27.843685,35.286913,21.582913,21.576898,21.631036,21.637745,21.564173,0.00972222222222222
36,96.633044,742,0.049452,45,100,1,30.537957,24.168437,31.797151,28.288494,36.023134,21.562553,21.575972,21.633812,21.641678,21.560471,0.01
37,99.759608,742,0.048569,45,100,1,31.156161,24.367163,32.505548,28.737942,36.797637,21.572733,21.584764,21.625946,21.632655,21.548903,0.0102777777777778
38,102.736043,742,0.047575,45,100,1,31.809527,24.584774,33.208436,29.191106,37.657301,21.577592,21.593325,21.626871,21.647693,21.563479,0.0105555555555556
39,105.887903,742,0.050225,45,100,1,32.41691,24.778349,33.950887,29.635578,38.576881,21.572039,21.572039,21.624789,21.629879,21.550291,0.0108333333333333
40,109.209752,742,0.051881,45,100,1,33.078883,25.022633,34.685279,30.114066,39.50754,21.569957,21.578517,21.620394,21.642141,21.551448,0.0111111111111111
41,112.488504,742,0.050115,45,100,1,33.747308,25.246339,35.443836,30.584765,40.501557,21.573427,21.584764,21.629185,21.629185,21.554224,0.0113888888888889
42,115.785869,742,0.052654,45,100,1,34.43406,25.489135,36.210763,31.070162,41.511758,21.571345,21.569032,21.620162,21.631499,21.54335,0.0116666666666667
43,119.097731,742,0.048679,45,100,1,35.175889,25.755156,36.958675,31.601182,42.598036,21.575047,21.585227,21.617617,21.637051,21.561859,0.0119444444444444
44,122.524542,742,0.050887,45,100,1,35.904651,26.021573,37.711321,32.162406,43.712131,21.57551,21.582219,21.622013,21.630573,21.555844,0.0122222222222222
45,125.937872,742,0.05155,45,100,1,36.664408,26.296447,38.475071,32.713258,44.762691,21.581525,21.587541,21.63011,21.635894,21.546357,0.0125
46,129.421569,742,0.049783,45,100,1,37.447577,26.587833,39.29657,33.289227,45.944124,21.577823,21.580368,21.625252,21.635432,21.553761,0.0127777777777778
47,132.753172,742,0.054642,45,100,1,38.250694,26.88812,40.196393,33.858938,47.167908,21.570882,21.577823,21.613684,21.631961,21.544275,0.0130555555555556
48,136.198871,742,0.049121,45,100,1,39.120162,27.177964,41.162548,34.426973,48.41137,21.56533,21.564404,21.61299,21.620856,21.540573,0.0133333333333333
49,139.822356,742,0.048238,45,100,1,39.98191,27.504089,42.17604,35.041547,49.58465,21.561859,21.570651,21.602348,21.624558,21.547283,0.0136111111111111
50,143.234517,742,0.047796,45,100,1,40.871195,27.830113,43.277594,35.67952,50.863003,21.576204,21.57898,21.614147,21.627334,21.543812,0.0138888888888889
51,146.688016,742,0.048017,45,100,1,41.806814,28.177654,44.352545,36.317574,52.110985,21.572039,21.576898,21.619468,21.629879,21.549597,0.0141666666666667
52,150.244432,742,0.048679,45,100,1,42.803191,28.533588,45.458503,37.000186,53.299438,21.583376,21.588697,21.620856,21.650238,21.55862,0.0144444444444444
53,153.748822,742,0.046029,45,100,1,43.781062,28.889401,46.572561,37.671205,54.62861,21.571808,21.5806,21.619237,21.638208,21.552373,0.0147222222222222
54,157.510614,742,0.04879,45,100,1,44.795542,29.24992,47.631654,38.350701,55.943972,21.577361,21.578517,21.626177,21.638439,21.553299,0.015
55,161.084384,742,0.045256,45,100,1,45.822793,29.622028,48.678859,39.056876,57.397304,21.580831,21.581988,21.607438,21.63682,21.546589,0.0152777777777778
56,164.702104,742,0.050667,45,100,1,46.864613,30.019258,49.831832,39.796736,58.793241,21.583607,21.574122,21.61299,21.626871,21.559777,0.0155555555555556
57,168.371261,742,0.047354,45,100,1,47.905396,30.410142,50.978261,40.535207,60.298946,21.570188,21.588235,21.603736,21.640753,21.554455,0.0158333333333333
58,172.034135,742,0.052212,45,100,1,48.998469,30.826803,52.238546,41.304789,61.902863,21.589623,21.585458,21.606975,21.637976,21.555381,0.0161111111111111
59,175.934218,742,0.050667,45,100,1,50.057983,31.242842,53.480504,42.145843,63.356547,21.572271,21.58407,21.599109,21.641447,21.547283,0.0163888888888889
60,179.36031,742,0.048238,45,100,1,51.165452,31.678657,54.649089,42.997875,64.903211,21.582219,21.578055,21.600034,21.63011,21.553993,0.0166666666666667
61,183.214702,742,0.050115,45,100,1,52.252744,32.138121,55.906641,43.837293,66.459508,21.587541,21.575278,21.601885,21.631036,21.558389,0.0169444444444444
62,187.179335,742,0.053869,45,100,1,53.318357,32.59166,57.288313,44.682939,67.987914,21.581757,21.586847,21.599109,21.63867,21.54844,0.0172222222222222
63,190.651854,742,0.048679,45,100,1,54.476698,33.059655,58.704533,45.574887,69.381108,21.593325,21.593787,21.606743,21.647925,21.556306,0.0175
64,194.334576,742,0.046802,45,100,1,55.696134,33.529275,60.184486,46.459885,71.05241,21.593093,21.587309,21.598646,21.652089,21.550059,0.0177777777777778
65,198.190701,742,0.044152,45,100,1,56.981983,34.027276,61.668697,47.344743,73.006018,21.586847,21.600034,21.603504,21.657178,21.552604,0.0180555555555556
66,201.993901,742,0.046913,45,100,1,58.259595,34.53076,63.152317,48.225182,74.783754,21.589392,21.588235,21.595407,21.639365,21.547977,0.0183333333333333
67,205.829536,742,0.049673,45,100,1,59.536225,35.060969,64.631403,49.187265,76.398107,21.589392,21.600497,21.600265,21.650701,21.55862,0.0186111111111111
68,209.44675,742,0.046913,45,100,1,60.840652,35.57493,66.157348,50.148028,77.861042,21.595638,21.59587,21.597952,21.654865,21.558157,0.0188888888888889
69,213.22593,742,0.046692,45,100,1,62.183208,36.099376,67.689438,51.15395,79.342687,21.599803,21.594019,21.59425,21.643529,21.554455,0.0191666666666667
70,216.86168,742,0.049562,45,100,1,63.576456,36.628361,69.224186,52.190318,80.797243,21.604199,21.600497,21.59425,21.650007,21.547977,0.0194444444444444
71,220.837519,742,0.049231,45,100,1,65.034066,37.159142,70.652915,53.294484,82.498132,21.593787,21.588697,21.593093,21.649313,21.548671,0.0197222222222222
72,224.434199,742,0.042054,45,100,1,66.547532,37.742546,72.223718,54.344805,84.459995,21.604661,21.608594,21.606512,21.66597,21.561165,0.02
73,228.563117,742,0.050667,45,100,1,67.982988,38.312887,73.792085,55.468057,86.247458,21.599803,21.58569,21.58916,21.656022,21.547746,0.0202777777777778
74,232.114173,742,0.044815,45,100,1,69.4702,38.901378,75.409132,56.573319,88.022274,21.594713,21.592399,21.592862,21.66088,21.54844,0.0205555555555556
75,236.04603,742,0.047465,45,100,1,70.96177,39.519373,76.986805,57.690092,89.737881,21.611371,21.59934,21.586152,21.670828,21.555149,0.0208333333333333
76,239.880425,742,0.050004,45,100,1,72.472107,40.120202,78.571744,58.818168,91.582797,21.606049,21.592168,21.587078,21.661111,21.548671,0.0211111111111111
77,243.494995,742,0.048458,45,100,1,74.076476,40.755042,80.387865,59.961161,93.229935,21.613222,21.595638,21.587309,21.664582,21.54844,0.0213888888888889
78,247.364317,742,0.045146,45,100,1,75.692846,41.395897,82.173052,61.087007,95.035624,21.619699,21.600728,21.592399,21.669208,21.551679,0.0216666666666667
79,251.494356,742,0.049121,45,100,1,77.373236,42.055475,83.966603,62.238377,97.101729,21.617849,21.604199,21.592862,21.673141,21.550522,0.0219444444444444
80,255.517219,742,0.043821,45,100,1,78.99984,42.733297,85.690909,63.421333,99.427929,21.613222,21.609983,21.588466,21.668514,21.554918,0.0222222222222222
81,259.159952,742,0.049231,45,100,1,80.626237,43.426615,87.49819,64.620423,101.641463,21.616923,21.613222,21.577129,21.679156,21.563941,0.0225
82,263.031319,742,0.04901,45,100,1,82.358874,44.147422,89.462238,65.826043,103.984891,21.633118,21.608826,21.594481,21.691417,21.564404,0.0227777777777778
83,267.079993,742,0.047575,45,100,1,84.130091,44.87846,91.447918,67.080785,106.531551,21.624558,21.602579,21.572965,21.68494,21.568106,0.0230555555555556
84,270.91979,742,0.053869,45,100,1,85.922571,45.610208,93.408246,68.347943,108.774425,21.627566,21.604661,21.571114,21.681007,21.552604,0.0233333333333333
85,274.796123,742,0.046581,45,100,1,87.742289,46.371412,95.42735,69.644576,110.953018,21.625946,21.610908,21.574584,21.686559,21.549597,0.0236111111111111
86,278.478165,742,0.052323,45,100,1,89.574825,47.124714,97.545089,70.952594,113.211163,21.631961,21.619931,21.581757,21.706223,21.560702,0.0238888888888889
87,282.227224,742,0.0489,45,100,1,91.391364,47.880985,99.635081,72.313899,115.531951,21.631267,21.606975,21.573659,21.700208,21.543812,0.0241666666666667
88,285.926076,742,0.046581,45,100,1,93.272153,48.664853,101.654762,73.695646,117.814243,21.650932,21.614147,21.578055,21.709693,21.553299,0.0244444444444444
89,289.886305,742,0.048017,45,100,1,95.173609,49.463188,103.683886,75.1422,119.794247,21.655328,21.622707,21.586384,21.71432,21.567875,0.0247222222222222
90,293.317173,742,0.050777,45,100,1,97.081037,50.267177,105.51817,76.594339,121.980551,21.659029,21.625252,21.5806,21.719178,21.573659,0.025
91,297.235969,742,0.049231,45,100,1,99.036419,51.102982,107.619411,78.084587,124.270764,21.657641,21.631267,21.580831,21.726349,21.57042,0.0252777777777778
92,301.111961,742,0.043821,45,100,1,101.06251,51.958845,109.571171,79.560217,126.700023,21.662268,21.62826,21.579906,21.718253,21.564173,0.0255555555555556
93,304.868852,742,0.0489,45,100,1,103.113592,52.806363,111.637205,81.023989,129.132904,21.66088,21.637514,21.572039,21.722417,21.571345,0.0258333333333333
94,308.642355,742,0.042165,45,100,1,105.187797,53.698253,113.835878,82.491415,131.370193,21.680776,21.639365,21.578749,21.741155,21.572502,0.0261111111111111
95,312.404447,742,0.049562,45,100,1,107.215656,54.579774,116.01938,83.970858,133.119269,21.690955,21.637514,21.579212,21.747169,21.578055,0.0263888888888889
96,316.506211,742,0.052433,45,100,1,109.325842,55.475705,118.348496,85.481439,135.201169,21.678,21.646536,21.578286,21.753878,21.578286,0.0266666666666667
97,320.444979,742,0.050225,45,100,1,111.478142,56.378399,120.617912,86.958941,137.838421,21.683783,21.632424,21.55862,21.747863,21.561859,0.0269444444444444
98,324.039502,742,0.050887,45,100,1,113.663911,57.328764,122.992978,88.463929,140.791345,21.688873,21.628722,21.558389,21.748095,21.558389,0.0272222222222222
99,327.597006,742,0.050335,45,100,1,115.829707,58.272398,125.375443,90.001885,143.898524,21.690029,21.637514,21.569957,21.75943,21.568569,0.0275
100,331.63641,742,0.048348,45,100,1,118.048029,59.255361,127.581427,91.58751,146.727973,21.695119,21.646305,21.563479,21.762437,21.568106,0.0277777777777778
101,335.475938,742,0.04614,45,100,1,120.258065,60.254509,129.650977,93.181878,149.268229,21.695582,21.638902,21.546126,21.76475,21.562322,0.0280555555555556
102,339.006848,742,0.047685,45,100,1,122.540504,61.286003,131.839627,94.825515,152.143831,21.706686,21.645611,21.55191,21.784413,21.573659,0.0283333333333333
103,342.900567,742,0.050115,45,100,1,124.865942,62.339292,134.179896,96.483957,154.954068,21.708305,21.652783,21.553067,21.776085,21.578286,0.0286111111111111
104,346.694745,742,0.050777,45,100,1,127.146271,63.390622,136.441313,98.224806,157.496001,21.709925,21.651857,21.563016,21.794591,21.576898,0.0288888888888889
105,350.239422,742,0.049452,45,100,1,129.418364,64.442492,138.600509,99.976702,160.102067,21.715245,21.656253,21.555844,21.799449,21.567875,0.0291666666666667
106,353.957269,742,0.045919,45,100,1,131.732343,65.555871,140.736297,101.742217,162.492063,21.725655,21.657641,21.557232,21.810321,21.574353,0.0294444444444444
107,357.51596,742,0.049673,45,100,1,134.110806,66.653247,143.03275,103.509938,165.283694,21.740229,21.649544,21.546357,21.817954,21.5806,0.0297222222222222
108,361.53988,742,0.050446,45,100,1,136.471189,67.789529,145.560712,105.274054,168.423836,21.748557,21.668052,21.549134,21.825819,21.576204,0.03
109,365.581461,742,0.050556,45,100,1,138.79079,68.929135,148.097129,107.0502,171.448471,21.764519,21.668052,21.548208,21.839697,21.592631,0.0302777777777778
110,368.857245,742,0.046802,45,100,1,141.200681,70.095604,150.797348,108.892523,174.474438,21.763131,21.676149,21.550059,21.841548,21.593325,0.0305555555555556
111,372.482814,742,0.043931,45,100,1,143.668093,71.260319,153.330517,110.780653,177.802389,21.78048,21.673835,21.551448,21.858896,21.588929,0.0308333333333333
112,376.678523,742,0.045808,45,100,1,146.13376,72.45801,155.762494,112.758077,181.170312,21.778398,21.684709,21.551216,21.864447,21.594713,0.0311111111111111
113,379.68833,742,0.048679,45,100,1,148.650936,73.677969,158.415336,114.703001,184.083258,21.785569,21.673835,21.549365,21.875087,21.59078,0.0313888888888889
114,383.879486,742,0.050225,45,100,1,151.209687,74.885112,161.157994,116.592614,185.927151,21.79274,21.67291,21.539185,21.879945,21.598415,0.0316666666666667
115,387.23473,742,0.048017,45,100,1,153.740019,76.136766,163.857531,118.618983,187.520986,21.801993,21.698358,21.555381,21.901918,21.601422,0.0319444444444444
116,389.93584,742,0.046581,45,100,1,156.270428,77.393822,166.535948,120.706975,189.685483,21.813559,21.695813,21.551216,21.925973,21.614378,0.0322222222222222
117,393.103897,742,0.047796,45,100,1,158.767786,78.651857,169.440773,122.875971,191.82066,21.832527,21.708537,21.552836,21.933606,21.617617,0.0325
118,396.822669,742,0.050556,45,100,1,161.2049,79.909798,172.212453,125.016653,194.414248,21.832989,21.703447,21.553299,21.939157,21.601885,0.0327777777777778
119,400.833098,742,0.048017,45,100,1,163.740877,81.210449,174.757616,127.10626,197.488827,21.858665,21.718715,21.554687,21.95234,21.61646,0.0330555555555556
120,404.533834,742,0.045919,45,100,1,166.334809,82.52679,177.584107,129.157168,200.460966,21.852882,21.71085,21.544738,21.961361,21.610677,0.0333333333333333
121,408.263311,742,0.049673,45,100,1,168.965199,83.876799,180.639266,131.13323,203.103437,21.874162,21.727506,21.559545,21.999291,21.634043,0.0336111111111111
122,411.083758,742,0.055083,45,100,1,171.641436,85.210375,183.542127,133.121563,205.896745,21.896367,21.739998,21.561628,22.010855,21.633581,0.0338888888888889
123,414.62412,742,0.044373,45,100,1,174.444164,86.561391,186.328466,135.144442,209.937029,21.909783,21.749251,21.571577,22.032826,21.650007,0.0341666666666667
124,419.06566,742,0.045698,45,100,1,177.289654,87.934398,189.053021,137.185145,214.242614,21.926898,21.74555,21.561396,22.044621,21.632887,0.0344444444444444
125,422.58391,742,0.048458,45,100,1,180.168819,89.324762,191.755418,139.176701,218.048172,21.936844,21.756422,21.563247,22.065897,21.650238,0.0347222222222222
126,425.818733,742,0.049231,45,100,1,182.981428,90.733676,194.546802,141.209435,220.338087,21.947715,21.762437,21.565098,22.077692,21.657641,0.035
127,428.474666,742,0.052102,45,100,1,185.800138,92.1675,197.589664,143.275795,222.636515,21.964136,21.767526,21.568106,22.094574,21.662499,0.0352777777777778
128,431.268125,742,0.049894,45,100,1,188.645898,93.596676,200.062193,145.355726,225.497985,21.987496,21.788577,21.570651,22.118856,21.677074,0.0355555555555556
129,435.582159,742,0.048458,45,100,1,191.539185,95.038995,202.647827,147.414297,229.40733,22.002297,21.795747,21.566024,22.1436,21.678694,0.0358333333333333
130,439.659926,742,0.043269,45,100,1,194.521642,96.511165,205.35951,149.447898,233.246446,22.028894,21.788577,21.578517,22.163256,21.698126,0.0361111111111111
131,442.989744,742,0.045256,45,100,1,197.429442,98.001811,208.517155,151.496652,236.757473,22.039764,21.816103,21.588003,22.187305,21.715245,0.0363888888888889
132,446.6653,742,0.043269,45,100,1,200.412081,99.534655,211.453735,153.666128,240.680888,22.054565,21.823968,21.580831,22.207423,21.715477,0.0366666666666667
133,449.356218,742,0.045367,45,100,1,203.461057,101.099464,214.29785,155.880254,245.292657,22.073298,21.831833,21.591011,22.221528,21.710156,0.0369444444444444
134,453.018675,742,0.044925,45,100,1,206.611803,102.676959,217.600244,158.035784,250.018646,22.10498,21.846637,21.589854,22.244651,21.725193,0.0372222222222222
135,456.714708,742,0.048017,45,100,1,209.769969,104.277592,220.905617,160.129459,254.426275,22.124637,21.84548,21.594944,22.275404,21.734677,0.0375
136,460.326211,742,0.051992,45,100,1,212.70866,105.88858,224.162117,162.231202,258.359393,22.142443,21.865141,21.603736,22.300376,21.752721,0.0377777777777778
137,463.41273,742,0.047906,45,100,1,215.776847,107.544803,227.459588,164.378337,261.731552,22.164412,21.873237,21.60952,22.326272,21.762206,0.0380555555555556
138,466.570693,742,0.046471,45,100,1,218.961692,109.203416,231.120116,166.607337,264.598235,22.186842,21.891741,21.607206,22.349393,21.773541,0.0383333333333333
139,468.995176,742,0.052212,45,100,1,222.23045,110.858113,234.341341,169.017082,267.853717,22.207654,21.912327,21.627103,22.372051,21.786495,0.0386111111111111
140,472.094387,742,0.044815,45,100,1,225.503072,112.522964,237.694775,171.605589,271.128822,22.231471,21.914871,21.631036,22.398639,21.796441,0.0388888888888889
141,475.511907,742,0.05409,45,100,1,228.855792,114.195519,240.980677,174.059704,275.285335,22.267542,21.934531,21.628491,22.434936,21.805232,0.0391666666666667
142,478.560328,742,0.04614,45,100,1,232.361936,115.88354,244.087174,176.496027,279.524512,22.274479,21.945402,21.637514,22.462678,21.81379,0.0394444444444444
143,481.812124,742,0.046029,45,100,1,235.936382,117.620961,247.229046,178.810226,284.523317,22.318873,21.957891,21.652089,22.486259,21.83137,0.0397222222222222
144,484.910412,742,0.049342,45,100,1,239.505283,119.416135,250.605288,181.165651,290.361035,22.354942,21.989115,21.66597,22.532263,21.856583,0.04
145,488.488786,742,0.051108,45,100,1,243.032447,121.238713,254.112196,183.656085,296.268598,22.376212,22.000216,21.658335,22.55954,21.857046,0.0402777777777778
146,490.899167,742,0.047133,45,100,1,246.524818,123.075093,257.850031,186.232915,302.552108,22.411354,22.014786,21.665044,22.598144,21.883877,0.0405555555555556
147,494.125174,742,0.051219,45,100,1,250.107499,124.911839,261.44877,188.771741,310.426565,22.444184,22.034676,21.681701,22.63536,21.887578,0.0408333333333333
148,497.49373,742,0.048679,45,100,1,253.879238,126.768599,265.459901,191.267491,326.220985,22.479555,22.046008,21.689567,22.657781,21.915334,0.0411111111111111
149,501.039876,742,0.048679,45,100,1,257.690719,128.653427,269.216672,193.790132,343.406883,22.500592,22.072373,21.699283,22.704471,21.930368,0.0413888888888889
150,504.853592,742,0.044594,45,100,1,261.608508,130.558141,272.761199,196.359273,358.093768,22.532032,22.091567,21.708537,22.726428,21.945402,0.0416666666666667
151,507.720041,742,0.049673,45,100,1,265.578876,132.516257,276.556067,198.926505,370.45124,22.575259,22.11053,21.711081,22.775889,21.962054,0.0419444444444444
152,511.099561,742,0.045367,45,100,1,269.6743,134.51712,280.688004,201.554263,379.148396,22.613863,22.131112,21.724036,22.799463,21.986108,0.0422222222222222
153,513.794792,742,0.050556,45,100,1,273.993553,136.534391,284.7274,204.267653,387.81509,22.662866,22.154006,21.749483,22.848227,22.011549,0.0425
154,516.937612,742,0.047906,45,100,1,278.382671,138.53747,288.62779,207.11472,394.57252,22.69615,22.16973,21.751333,22.880119,22.030744,0.0427777777777778
155,519.927286,742,0.048348,45,100,1,282.706436,140.588205,292.625467,210.062262,399.860078,22.738909,22.196554,21.769839,22.929804,22.060578,0.0430555555555556
156,523.148023,742,0.049894,45,100,1,287.083404,142.671463,296.566732,213.481056,407.861791,22.763177,22.214128,21.786495,22.97371,22.073298,0.0433333333333333
157,526.471187,742,0.048017,45,100,1,291.614064,144.780573,300.604754,217.127906,414.415986,22.804779,22.238639,21.784181,23.00375,22.094342,0.0436111111111111
158,528.612556,742,0.051771,45,100,1,296.21216,146.937475,304.437341,220.997802,419.305737,22.851694,22.261531,21.816335,23.058051,22.121862,0.0438888888888889
159,531.041738,742,0.048238,45,100,1,300.859602,149.137128,308.671927,225.344652,423.636138,22.884972,22.285115,21.823737,23.082081,22.148687,0.0441666666666667
160,534.52049,742,0.051881,45,100,1,305.528126,151.354554,313.399395,230.0144,427.637039,22.928418,22.301069,21.841779,23.139612,22.170424,0.0444444444444444
161,537.19372,742,0.045808,45,100,1,310.551738,153.614939,318.2065,234.856233,431.735139,22.974172,22.330896,21.863985,23.17912,22.192855,0.0447222222222222
162,539.878924,742,0.049562,45,100,1,315.64083,155.946555,323.148997,240.129721,436.770978,23.022467,22.360722,21.870693,23.231795,22.223609,0.045
163,542.719251,742,0.053206,45,100,1,320.912288,158.342253,327.731733,245.851809,442.477259,23.058975,22.387772,21.877863,23.271531,22.249507,0.0452777777777778
164,545.966397,742,0.051219,45,100,1,326.300192,160.886319,332.793981,251.943339,448.76553,23.11489,22.420833,21.912327,23.325818,22.27841,0.0455555555555556
165,547.619508,742,0.04901,45,100,1,331.693915,163.606566,337.824916,258.443364,454.433278,23.167106,22.436092,21.911402,23.367399,22.301763,0.0458333333333333
166,551.097576,742,0.050667,45,100,1,337.313244,166.500835,342.543052,264.988037,458.319012,23.202454,22.465221,21.926436,23.420065,22.323035,0.0461111111111111
167,554.093695,742,0.048569,45,100,1,343.133041,169.386792,347.514009,272.184604,462.075348,23.267834,22.494119,21.954885,23.484508,22.354017,0.0463888888888889
168,557.654138,742,0.047133,45,100,1,349.247803,172.256917,352.793366,281.187163,466.302881,23.321429,22.522091,21.982639,23.53509,22.382686,0.0466666666666667
169,560.778225,742,0.053096,45,100,1,355.529782,175.106013,357.772572,291.787009,470.38518,23.370632,22.558153,21.992121,23.585207,22.410892,0.0469444444444444
170,563.157457,742,0.049562,45,100,1,361.863123,178.015318,362.936796,303.185794,475.717265,23.429535,22.599069,22.025656,23.643175,22.445802,0.0472222222222222
171,565.821531,742,0.053979,45,100,1,368.327309,180.877407,368.222469,315.102728,482.557475,23.495133,22.632124,22.043233,23.718689,22.476781,0.0475
172,568.413268,742,0.053096,45,100,1,374.894441,183.733456,373.265595,327.36078,487.868717,23.557724,22.662866,22.058265,23.780575,22.512613,0.0477777777777778
173,571.496742,742,0.050446,45,100,1,381.544567,186.608594,378.50086,339.299124,491.453909,23.612459,22.695457,22.089486,23.832991,22.536655,0.0480555555555556
174,574.918965,742,0.049783,45,100,1,388.33507,189.545895,383.735527,349.191351,496.455009,23.679201,22.737523,22.108912,23.90018,22.572717,0.0483333333333333
175,576.618479,742,0.050667,45,100,1,395.031888,192.528986,389.369376,358.842429,500.334901,23.733699,22.769418,22.121399,23.962287,22.596295,0.0486111111111111
176,580.122252,742,0.04636,45,100,1,402.014755,195.570596,394.825496,368.03872,504.788742,23.801588,22.799232,22.152387,24.043551,22.633973,0.0488888888888889
