"Time","Temperature","T_Setpoint","Heat Flux","HF_Setpoint","duty cycle","control mode","TC51","TC52","TC53","TC54","TC55","TC56","TC57","TC58","TC59","TC60","hours"
0,20.146185,742,0.061598,45,100,1,20.84023,20.744149,20.739982,20.719375,20.683718,20.638798,20.593645,20.562384,20.570257,20.57072,0
1,20.144563,742,0.06226,45,100,1,20.822867,20.75179,20.744844,20.723311,20.699231,20.638566,20.604296,20.570257,20.564004,20.570951,0.000277777777777778
2,20.198999,742,0.056077,45,100,1,20.834906,20.755031,20.73975,20.714976,20.683024,20.622126,20.592024,20.56632,20.559373,20.567941,0.000555555555555556
3,20.507038,742,0.060715,45,100,1,20.834443,20.761745,20.744149,20.722385,20.688349,20.637409,20.603833,20.579056,20.579751,20.583456,0.000833333333333333
4,21.098569,742,0.058396,45,100,1,20.829812,20.744612,20.733499,20.714976,20.68696,20.62861,20.586003,20.568636,20.56192,20.573962,0.00111111111111111
5,21.923429,742,0.062371,45,100,1,20.829812,20.739519,20.734193,20.719375,20.687191,20.628378,20.592718,20.562152,20.562615,20.565857,0.00138888888888889
6,22.965622,742,0.059279,45,100,1,20.836989,20.74276,20.746233,20.714513,20.683487,20.64065,20.604991,20.568636,20.572109,20.577667,0.00166666666666667
7,24.179286,742,0.062923,45,100,1,20.82796,20.745075,20.739982,20.718217,20.682329,20.62421,20.59295,20.556363,20.560763,20.566783,0.00194444444444444
8,25.53363,742,0.061377,45,100,1,20.827497,20.750632,20.741602,20.710808,20.686728,20.64505,20.595497,20.562152,20.564699,20.571183,0.00222222222222222
9,27.012217,742,0.060549,45,100,1,20.826571,20.747622,20.750401,20.72007,20.675614,20.628147,20.606149,20.564699,20.572804,20.576741,0.0025
10,28.657722,742,0.056905,45,100,1,20.826803,20.752947,20.743455,20.719838,20.67793,20.633241,20.603139,20.570025,20.564931,20.571878,0.00277777777777778
11,30.408077,742,0.058065,45,100,1,20.827497,20.753873,20.736046,20.717986,20.692285,20.629999,20.598044,20.567478,20.560068,20.567478,0.00305555555555556
12,32.256335,742,0.061929,45,100,1,20.82796,20.752716,20.740908,20.715208,20.68094,20.644587,20.602212,20.571415,20.560068,20.571415,0.00333333333333333
13,34.177294,742,0.054862,45,100,1,20.821015,20.743223,20.73373,20.71104,20.681403,20.628841,20.590634,20.549184,20.55451,20.560068,0.00361111111111111
14,36.170136,742,0.064855,45,100,1,20.831896,20.756883,20.74577,20.7247,20.688117,20.630694,20.60638,20.568173,20.560994,20.571183,0.00388888888888889
15,38.247049,742,0.057623,45,100,1,20.822635,20.746233,20.732341,20.708724,20.683024,20.62861,20.593645,20.560994,20.562615,20.56933,0.00416666666666667
16,40.333977,742,0.060273,45,100,1,20.832128,20.746233,20.745307,20.713587,20.677003,20.629999,20.592487,20.565162,20.557984,20.568636,0.00444444444444444
17,42.496353,742,0.055635,45,100,1,20.837221,20.764987,20.747854,20.729563,20.691591,20.637872,20.601054,20.572341,20.569099,20.574888,0.00472222222222222
18,44.715792,742,0.060052,45,100,1,20.83097,20.752253,20.752484,20.718912,20.690664,20.646902,20.59735,20.570951,20.56933,20.572341,0.005
19,47.042165,742,0.061156,45,100,1,20.826571,20.743455,20.741371,20.718912,20.689044,20.634167,20.602444,20.572804,20.572341,20.576741,0.00527777777777778
20,49.332685,742,0.06491,45,100,1,20.820089,20.754337,20.742528,20.722154,20.689738,20.647365,20.60638,20.574656,20.562847,20.573499,0.00555555555555556
21,51.712461,742,0.056629,45,100,1,20.833517,20.754337,20.748317,20.727016,20.696684,20.642734,20.612169,20.565625,20.577898,20.576046,0.00583333333333333
22,54.18319,742,0.05674,45,100,1,20.831433,20.757578,20.741371,20.725164,20.689738,20.642271,20.600591,20.575351,20.571646,20.57072,0.00611111111111111
23,56.586583,742,0.058727,45,100,1,20.832359,20.749474,20.74878,20.721922,20.690664,20.63903,20.609391,20.572572,20.570951,20.573267,0.00638888888888889
24,59.165549,742,0.064579,45,100,1,20.834443,20.752716,20.739519,20.711503,20.691591,20.637872,20.597581,20.571878,20.57373,20.570025,0.00666666666666667
25,61.707053,742,0.060052,45,100,1,20.831896,20.753873,20.751095,20.728173,20.686034,20.633009,20.608696,20.569794,20.574656,20.56933,0.00694444444444444
26,64.335594,742,0.060935,45,100,1,20.839304,20.744844,20.731415,20.718449,20.693906,20.63764,20.601054,20.565162,20.567478,20.585772,0.00722222222222222
27,67.057495,742,0.061101,45,100,1,20.841157,20.758041,20.747391,20.734193,20.699,20.649912,20.61379,20.568636,20.57813,20.574425,0.0075
28,69.6157,742,0.067064,45,100,1,20.831202,20.753642,20.73674,20.720301,20.684413,20.637409,20.593645,20.560994,20.55451,20.571646,0.00777777777777778
29,72.175158,742,0.059003,45,100,1,20.844861,20.760819,20.754337,20.729563,20.696453,20.642966,20.60638,20.565857,20.573499,20.572341,0.00805555555555556
30,74.969913,742,0.064027,45,100,1,20.840462,20.760356,20.756189,20.730026,20.694601,20.648292,20.612401,20.569794,20.567246,20.579751,0.00833333333333333
31,77.827924,742,0.061211,45,100,1,20.831896,20.765681,20.750864,20.735583,20.699694,20.64806,20.601286,20.56933,20.574193,20.582067,0.00861111111111111
32,80.649963,742,0.056795,45,100,1,20.841851,20.767302,20.75179,20.728868,20.696684,20.652923,20.606149,20.573267,20.57373,20.571878,0.00888888888888889
33,83.488711,742,0.059058,45,100,1,20.842314,20.764292,20.747391,20.734193,20.707104,20.65107,20.61819,20.570488,20.575814,20.580677,0.00916666666666667
34,86.370026,742,0.064358,45,100,1,20.836526,20.763366,20.751558,20.726321,20.69599,20.638798,20.610548,20.558215,20.57072,20.578593,0.00944444444444444
35,89.315567,742,0.060549,45,100,1,20.839767,20.76244,20.751095,20.714976,20.700621,20.639956,20.597118,20.574193,20.579751,20.582761,0.00972222222222222
36,92.298374,742,0.062481,45,100,1,20.843703,20.769617,20.755726,20.735119,20.699,20.649912,20.608001,20.577667,20.58114,20.575814,0.01
37,95.337223,742,0.065242,45,100,1,20.854816,20.777721,20.757115,20.737898,20.703168,20.663805,20.612632,20.576972,20.585772,20.585077,0.0102777777777778
38,98.326523,742,0.060991,45,100,1,20.849722,20.779341,20.76846,20.73373,20.711734,20.658248,20.60638,20.580677,20.590866,20.57373,0.0105555555555556
39,101.208979,742,0.066235,45,100,1,20.857825,20.778647,20.758504,20.732341,20.712892,20.666815,20.62421,20.577667,20.583224,20.57813,0.0108333333333333
40,104.205823,742,0.058837,45,100,1,20.845555,20.772627,20.757346,20.737898,20.71405,20.662416,20.6168,20.584614,20.589476,20.586698,0.0111111111111111
41,107.121172,742,0.063365,45,100,1,20.85389,20.77147,20.762672,20.735119,20.714513,20.658943,20.622358,20.579982,20.586929,20.581835,0.0113888888888889
42,110.116945,742,0.065683,45,100,1,20.86315,20.787213,20.781888,20.74878,20.720996,20.67052,20.630925,20.587624,20.593645,20.59596,0.0116666666666667
43,113.241781,742,0.059058,45,100,1,20.859446,20.785129,20.76244,20.737666,20.705946,20.663805,20.626063,20.577898,20.589476,20.587392,0.0119444444444444
44,116.478316,742,0.060549,45,100,1,20.865002,20.777026,20.769386,20.738361,20.717523,20.673299,20.61819,20.586466,20.605223,20.583919,0.0122222222222222
45,119.907628,742,0.061487,45,100,1,20.86778,20.783509,20.771701,20.746465,20.724006,20.673299,20.634862,20.590866,20.593413,20.595266,0.0125
46,123.065969,742,0.056795,45,100,1,20.869401,20.795085,20.774942,20.747854,20.7247,20.676772,20.637409,20.596423,20.593181,20.588319,0.0127777777777778
47,126.469172,742,0.058948,45,100,1,20.86778,20.789991,20.780499,20.740676,20.717523,20.672141,20.620274,20.594802,20.598739,20.591097,0.0130555555555556
48,129.773249,742,0.060328,45,100,1,20.857362,20.793927,20.770543,20.749706,20.716365,20.677003,20.632315,20.587392,20.59897,20.585308,0.0133333333333333
49,133.001128,742,0.060052,45,100,1,20.872873,20.786287,20.775405,20.746928,20.714513,20.677003,20.632083,20.588087,20.596655,20.589245,0.0136111111111111
50,136.39558,742,0.060328,45,100,1,20.863613,20.795316,20.779341,20.7548,20.721227,20.677003,20.634399,20.591329,20.608927,20.592487,0.0138888888888889
51,139.630824,742,0.055194,45,100,1,20.882828,20.807124,20.781657,20.755263,20.732573,20.679087,20.640187,20.600128,20.609159,20.603602,0.0141666666666667
52,142.993783,742,0.060383,45,100,1,20.874957,20.800873,20.791381,20.751558,20.735351,20.687654,20.640187,20.59735,20.608233,20.591561,0.0144444444444444
53,146.613645,742,0.062316,45,100,1,20.877272,20.803651,20.784666,20.756189,20.726321,20.691822,20.644818,20.591561,20.612401,20.601749,0.0147222222222222
54,149.922225,742,0.062426,45,100,1,20.882828,20.808513,20.793233,20.750169,20.734193,20.697842,20.652691,20.602212,20.61518,20.602212,0.015
55,153.434508,742,0.063585,45,100,1,20.883985,20.816385,20.79439,20.759893,20.749474,20.697379,20.661027,20.614022,20.620737,20.610548,0.0152777777777778
56,157.078066,742,0.057733,45,100,1,20.880976,20.816848,20.783509,20.749706,20.733036,20.681403,20.643892,20.593181,20.611243,20.592024,0.0155555555555556
57,160.585412,742,0.057016,45,100,1,20.883291,20.815458,20.789297,20.754568,20.738129,20.685802,20.643429,20.592487,20.612401,20.598044,0.0158333333333333
58,164.20589,742,0.060935,45,100,1,20.879587,20.814764,20.791612,20.763135,20.732573,20.698537,20.658017,20.598507,20.619348,20.605223,0.0161111111111111
59,167.780188,742,0.060935,45,100,1,20.880976,20.807587,20.801336,20.760356,20.742992,20.698768,20.655238,20.607307,20.614022,20.601286,0.0163888888888889
60,171.44754,742,0.06226,45,100,1,20.887689,20.829812,20.81106,20.771701,20.758272,20.710808,20.664268,20.607307,20.62722,20.623052,0.0166666666666667
61,175.172155,742,0.065131,45,100,1,20.885837,20.815458,20.803883,20.760125,20.749474,20.699231,20.65709,20.602444,20.625136,20.605454,0.0169444444444444
62,178.713772,742,0.063585,45,100,1,20.887689,20.817311,20.805966,20.764755,20.746696,20.691822,20.647597,20.610085,20.620505,20.613096,0.0172222222222222
63,182.380658,742,0.056077,45,100,1,20.901579,20.828192,20.796474,20.775868,20.749937,20.70803,20.663111,20.601286,20.626757,20.606612,0.0175
64,185.995901,742,0.0648,45,100,1,20.902274,20.832359,20.805966,20.777026,20.758041,20.706872,20.667742,20.610085,20.63162,20.627683,0.0177777777777778
65,189.863287,742,0.058672,45,100,1,20.893014,20.832822,20.80203,20.770312,20.74577,20.710114,20.663111,20.617727,20.624442,20.617727,0.0180555555555556
66,193.58791,742,0.059169,45,100,1,20.887458,20.82333,20.805735,20.76545,20.73674,20.700852,20.649449,20.603602,20.624905,20.606612,0.0183333333333333
67,197.251983,742,0.0595,45,100,1,20.890236,20.8356,20.801799,20.772859,20.754105,20.707567,20.664268,20.605223,20.63162,20.603833,0.0186111111111111
68,200.859482,742,0.05961,45,100,1,20.902737,20.839073,20.814764,20.780036,20.759199,20.730489,20.681403,20.625136,20.642503,20.621895,0.0188888888888889
69,204.376989,742,0.058396,45,100,1,20.905283,20.839767,20.822867,20.783972,20.768923,20.715902,20.676772,20.622126,20.649681,20.622821,0.0191666666666667
70,208.514133,742,0.058175,45,100,1,20.906672,20.849954,20.821015,20.787445,20.76244,20.722385,20.682329,20.622821,20.642271,20.626757,0.0194444444444444
71,212.153237,742,0.060825,45,100,1,20.90945,20.845324,20.820089,20.786287,20.764755,20.724237,20.68256,20.625368,20.63764,20.627915,0.0197222222222222
72,215.933434,742,0.062371,45,100,1,20.921025,20.863381,20.829581,20.797632,20.777026,20.73072,20.698537,20.62722,20.652923,20.637409,0.02
73,219.746589,742,0.06204,45,100,1,20.91871,20.849722,20.833054,20.7974,20.77911,20.730489,20.68997,20.627452,20.646671,20.631388,0.0202777777777778
74,223.470464,742,0.064579,45,100,1,20.912228,20.857594,20.830275,20.799021,20.771238,20.726321,20.682792,20.630462,20.645745,20.626989,0.0205555555555556
75,227.417526,742,0.065131,45,100,1,20.90783,20.850417,20.820089,20.78675,20.767071,20.72771,20.68395,20.617495,20.642734,20.631851,0.0208333333333333
76,231.025029,742,0.058506,45,100,1,20.916627,20.853195,20.817774,20.78374,20.774479,20.724469,20.676772,20.624442,20.647134,20.632778,0.0211111111111111
77,234.721643,742,0.063475,45,100,1,20.902968,20.84625,20.821246,20.784435,20.764292,20.726784,20.675846,20.608001,20.63764,20.613096,0.0213888888888889
78,238.865959,742,0.057292,45,100,1,20.909219,20.855279,20.826108,20.789528,20.763829,20.721922,20.679319,20.618884,20.646671,20.626526,0.0216666666666667
79,242.810557,742,0.065352,45,100,1,20.919636,20.856205,20.831665,20.796937,20.767071,20.726321,20.69298,20.609854,20.645745,20.625136,0.0219444444444444
80,246.852536,742,0.065131,45,100,1,20.910376,20.85088,20.832359,20.794853,20.769154,20.724006,20.685802,20.625368,20.639261,20.629073,0.0222222222222222
81,250.513019,742,0.06204,45,100,1,20.902505,20.852501,20.826571,20.787908,20.762208,20.725858,20.671909,20.612864,20.642734,20.624673,0.0225
82,254.436103,742,0.067395,45,100,1,20.914312,20.856899,20.825182,20.788371,20.765913,20.724932,20.689044,20.622358,20.644818,20.619116,0.0227777777777778
83,258.37993,742,0.063585,45,100,1,20.906209,20.849491,20.819626,20.777952,20.755957,20.720301,20.670289,20.614716,20.637872,20.626294,0.0230555555555556
84,261.965317,742,0.062702,45,100,1,20.911071,20.867549,20.836526,20.798789,20.776795,20.720996,20.677235,20.614485,20.639724,20.617727,0.0233333333333333
85,265.644162,742,0.057568,45,100,1,20.913154,20.869864,20.836526,20.791149,20.767302,20.738824,20.697379,20.628841,20.649912,20.632778,0.0236111111111111
86,269.547127,742,0.065573,45,100,1,20.910839,20.868475,20.827729,20.791149,20.778647,20.720996,20.680245,20.626294,20.649681,20.629536,0.0238888888888889
87,273.151493,742,0.059169,45,100,1,20.915701,20.860372,20.819857,20.789528,20.762672,20.726784,20.684181,20.614716,20.641808,20.625831,0.0241666666666667
88,276.972709,742,0.059721,45,100,1,20.906209,20.860372,20.836295,20.796937,20.774479,20.730257,20.698537,20.618421,20.644587,20.633009,0.0244444444444444
89,280.630803,742,0.060604,45,100,1,20.899727,20.865696,20.822867,20.785361,20.755031,20.722385,20.67793,20.607075,20.639956,20.620968,0.0247222222222222
90,284.551989,742,0.066015,45,100,1,20.910145,20.86477,20.829118,20.78976,20.766376,20.731183,20.690201,20.62421,20.643429,20.624442,0.025
91,288.225145,742,0.060439,45,100,1,20.904126,20.855279,20.828655,20.793464,20.753873,20.716828,20.680477,20.612169,20.64065,20.622358,0.0252777777777778
92,292.332349,742,0.06226,45,100,1,20.894403,20.848333,20.823099,20.777026,20.753179,20.716134,20.677003,20.604759,20.630694,20.611243,0.0255555555555556
93,295.888581,742,0.061377,45,100,1,20.903894,20.859909,20.82333,20.78675,20.766144,20.722617,20.686497,20.608464,20.645976,20.620274,0.0258333333333333
94,299.595722,742,0.063089,45,100,1,20.896949,20.858057,20.82333,20.786056,20.761745,20.721691,20.687886,20.609622,20.636946,20.622358,0.0261111111111111
95,302.941668,742,0.060604,45,100,1,20.906209,20.869632,20.837684,20.796011,20.773553,20.733962,20.700389,20.613559,20.653386,20.620505,0.0263888888888889
96,306.810224,742,0.060494,45,100,1,20.901579,20.857131,20.831202,20.793001,20.768923,20.728405,20.683487,20.60777,20.644587,20.620505,0.0266666666666667
97,310.777441,742,0.062923,45,100,1,20.902274,20.860603,20.82796,20.7974,20.771006,20.722385,20.689507,20.616106,20.641808,20.621895,0.0269444444444444
98,314.31871,742,0.065021,45,100,1,20.908524,20.872873,20.837221,20.792307,20.768228,20.725395,20.698074,20.608001,20.647134,20.626294,0.0272222222222222
99,317.885539,742,0.06204,45,100,1,20.888847,20.858057,20.818931,20.775868,20.749011,20.714281,20.679319,20.593876,20.633241,20.605917,0.0275
100,321.581001,742,0.060659,45,100,1,20.894866,20.851111,20.828886,20.784898,20.749243,20.713818,20.674688,20.60337,20.632778,20.60777,0.0277777777777778
101,325.2492,742,0.060935,45,100,1,20.896949,20.85551,20.819394,20.787908,20.758272,20.711734,20.68696,20.605917,20.643892,20.616569,0.0280555555555556
102,329.025955,742,0.058506,45,100,1,20.903894,20.869632,20.829118,20.787908,20.765218,20.722154,20.689044,20.60337,20.643197,20.622358,0.0283333333333333
103,332.802672,742,0.062426,45,100,1,20.896718,20.860835,20.827034,20.787445,20.754105,20.721922,20.685802,20.598507,20.638566,20.620274,0.0286111111111111
104,336.269725,742,0.059058,45,100,1,20.906904,20.874725,20.835369,20.798095,20.767302,20.719607,20.690664,20.606612,20.648986,20.626063,0.0288888888888889
105,340.349908,742,0.06469,45,100,1,20.893245,20.861992,20.830275,20.785592,20.75179,20.706178,20.68094,20.588087,20.639493,20.617264,0.0291666666666667
106,344.241237,742,0.056795,45,100,1,20.884217,20.867086,20.811754,20.78675,20.750401,20.701778,20.678393,20.587392,20.637409,20.606612,0.0294444444444444
107,347.859025,742,0.05961,45,100,1,20.891162,20.86616,20.826803,20.791381,20.755494,20.70803,20.682097,20.602212,20.643892,20.610085,0.0297222222222222
108,351.592164,742,0.058506,45,100,1,20.895792,20.863613,20.824488,20.786287,20.755031,20.722154,20.684413,20.587392,20.645281,20.617032,0.03
109,355.282192,742,0.05961,45,100,1,20.893245,20.868012,20.831896,20.788834,20.752947,20.720996,20.683024,20.592718,20.645513,20.613559,0.0302777777777778
110,359.223943,742,0.060825,45,100,1,20.902042,20.877735,20.834443,20.799252,20.766144,20.719607,20.680477,20.592024,20.643892,20.613327,0.0305555555555556
111,362.543283,742,0.058837,45,100,1,20.886069,20.858983,20.811754,20.776563,20.741371,20.697148,20.664963,20.581835,20.625368,20.602444,0.0308333333333333
112,366.021144,742,0.062812,45,100,1,20.887458,20.858057,20.818005,20.783046,20.741834,20.703399,20.670057,20.579982,20.631851,20.604759,0.0311111111111111
113,369.833896,742,0.068333,45,100,1,20.878429,20.861992,20.812449,20.777952,20.750632,20.702241,20.666121,20.577204,20.629073,20.604759,0.0313888888888889
114,373.549315,742,0.065407,45,100,1,20.883754,20.861761,20.824951,20.787213,20.752947,20.705251,20.675614,20.577204,20.626294,20.61078,0.0316666666666667
115,376.731653,742,0.063475,45,100,1,20.884217,20.857594,20.816385,20.775868,20.74577,20.708493,20.678856,20.578825,20.633935,20.604528,0.0319444444444444
116,380.195474,742,0.063365,45,100,1,20.882365,20.855973,20.813375,20.779573,20.745075,20.703631,20.683487,20.566089,20.625599,20.597118,0.0322222222222222
117,383.751228,742,0.061211,45,100,1,20.88167,20.868243,20.818005,20.777026,20.746001,20.706178,20.674688,20.570488,20.634399,20.597581,0.0325
118,387.432757,742,0.058948,45,100,1,20.867317,20.845324,20.810134,20.767071,20.737435,20.696221,20.676077,20.561689,20.617958,20.586698,0.0327777777777778
119,391.313342,742,0.059721,45,100,1,20.871947,20.856436,20.813606,20.776563,20.738361,20.694369,20.674919,20.569562,20.625368,20.590866,0.0330555555555556
120,394.354854,742,0.058617,45,100,1,20.877272,20.862455,20.805966,20.783277,20.740213,20.69298,20.666584,20.560763,20.625831,20.59735,0.0333333333333333
121,397.827735,742,0.059279,45,100,1,20.872642,20.86477,20.811754,20.780036,20.73975,20.694138,20.663574,20.565162,20.627683,20.595034,0.0336111111111111
122,400.957251,742,0.0595,45,100,1,20.878198,20.870558,20.819857,20.781194,20.737898,20.700389,20.677235,20.571646,20.630462,20.601981,0.0338888888888889
123,404.886657,742,0.058948,45,100,1,20.880513,20.858751,20.813143,20.768228,20.732573,20.691127,20.664963,20.564468,20.615411,20.583224,0.0341666666666667
124,408.570104,742,0.061046,45,100,1,20.878198,20.858057,20.804346,20.772164,20.730489,20.689275,20.668436,20.552889,20.615411,20.586698,0.0344444444444444
125,412.029188,742,0.065794,45,100,1,20.865233,20.86477,20.799484,20.777258,20.739287,20.692517,20.669362,20.560068,20.62421,20.594339,0.0347222222222222
126,415.500804,742,0.061101,45,100,1,20.854121,20.852732,20.793696,20.765913,20.720533,20.680013,20.653154,20.554047,20.613559,20.575583,0.035
127,418.946058,742,0.061708,45,100,1,20.86778,20.858983,20.7974,20.76545,20.722848,20.685339,20.668436,20.550805,20.610085,20.578825,0.0352777777777778
128,422.769583,742,0.061764,45,100,1,20.853195,20.85389,20.802725,20.766839,20.72609,20.684644,20.66751,20.541774,20.610548,20.580214,0.0355555555555556
129,426.367788,742,0.06215,45,100,1,20.856899,20.852038,20.802957,20.765913,20.725164,20.686728,20.6645,20.545247,20.609854,20.574193,0.0358333333333333
130,430.126149,742,0.057954,45,100,1,20.859214,20.857594,20.790223,20.755726,20.717986,20.688117,20.658017,20.540848,20.612401,20.576046,0.0361111111111111
131,433.491464,742,0.063475,45,100,1,20.85551,20.859909,20.800873,20.764755,20.725627,20.681634,20.660795,20.539227,20.603833,20.562384,0.0363888888888889
132,436.96793,742,0.06226,45,100,1,20.857362,20.86477,20.799021,20.759662,20.72007,20.683487,20.664268,20.533206,20.604991,20.576277,0.0366666666666667
133,440.105671,742,0.061819,45,100,1,20.860835,20.852732,20.795779,20.755726,20.714513,20.672836,20.659174,20.535985,20.600823,20.568173,0.0369444444444444
134,444.165001,742,0.061487,45,100,1,20.85852,20.854121,20.80041,20.761514,20.727016,20.684644,20.658711,20.537837,20.604528,20.572341,0.0372222222222222
135,447.530187,742,0.063365,45,100,1,20.837452,20.842314,20.782814,20.746001,20.707335,20.664268,20.637409,20.523711,20.587392,20.552426,0.0375
136,450.668762,742,0.063365,45,100,1,20.863381,20.847176,20.791612,20.758967,20.712198,20.667742,20.654775,20.529964,20.597813,20.553584,0.0377777777777778
137,454.05784,742,0.067395,45,100,1,20.848565,20.848565,20.781888,20.756652,20.71104,20.667973,20.654312,20.521859,20.591097,20.551037,0.0380555555555556
138,457.064485,742,0.0648,45,100,1,20.853195,20.857362,20.788371,20.758272,20.716828,20.68256,20.665195,20.527416,20.595497,20.563541,0.0383333333333333
139,460.260292,742,0.061432,45,100,1,20.856436,20.855973,20.791149,20.752716,20.713587,20.670289,20.65408,20.523711,20.604991,20.559836,0.0386111111111111
140,463.306301,742,0.06618,45,100,1,20.845787,20.847407,20.779341,20.745538,20.707335,20.658017,20.639724,20.510975,20.586235,20.540153,0.0388888888888889
141,466.271567,742,0.061929,45,100,1,20.844166,20.848333,20.783046,20.754568,20.705714,20.663574,20.639493,20.520238,20.589245,20.548026,0.0391666666666667
142,469.915937,742,0.059721,45,100,1,20.834443,20.833517,20.773322,20.731646,20.694832,20.650839,20.641577,20.498469,20.589013,20.535753,0.0394444444444444
143,473.176016,742,0.058617,45,100,1,20.854816,20.852732,20.786519,20.750632,20.708956,20.674919,20.648292,20.520469,20.596192,20.551963,0.0397222222222222
144,476.258675,742,0.058285,45,100,1,20.845555,20.851111,20.784203,20.744149,20.701547,20.669825,20.641114,20.506806,20.587161,20.545247,0.04
145,479.933637,742,0.060825,45,100,1,20.852038,20.856205,20.776563,20.754105,20.705483,20.667742,20.65107,20.51908,20.604065,20.559836,0.0402777777777778
146,483.07783,742,0.062702,45,100,1,20.837452,20.847407,20.772859,20.739982,20.69599,20.659406,20.644124,20.505648,20.582761,20.536911,0.0405555555555556
147,486.989429,742,0.059555,45,100,1,20.833054,20.848333,20.780499,20.752484,20.698074,20.669131,20.648292,20.501711,20.601054,20.538995,0.0408333333333333
148,490.494037,742,0.057402,45,100,1,20.844861,20.855973,20.779804,20.747159,20.698305,20.659406,20.647134,20.507269,20.590634,20.541311,0.0411111111111111
149,493.988523,742,0.061929,45,100,1,20.848333,20.851111,20.784203,20.764524,20.701778,20.667047,20.654543,20.506343,20.590866,20.554047,0.0413888888888889
150,496.133528,742,0.059169,45,100,1,20.839999,20.851343,20.782583,20.746465,20.704094,20.657554,20.647828,20.507733,20.599202,20.548721,0.0416666666666667
151,499.370768,742,0.065904,45,100,1,20.834211,20.851806,20.76545,20.743918,20.694369,20.655006,20.641114,20.498701,20.583687,20.538763,0.0419444444444444
152,502.387599,742,0.064469,45,100,1,20.84787,20.862918,20.792307,20.748085,20.711966,20.659637,20.657322,20.500322,20.601286,20.548721,0.0422222222222222
153,505.392964,742,0.064303,45,100,1,20.836063,20.865928,20.78374,20.746696,20.699231,20.663111,20.650376,20.503101,20.602675,20.555436,0.0425
154,508.589242,742,0.063475,45,100,1,20.842546,20.858288,20.782351,20.755957,20.700389,20.666815,20.651765,20.496385,20.603602,20.539921,0.0427777777777778
155,510.405545,742,0.063365,45,100,1,20.853195,20.87542,20.787676,20.761977,20.714513,20.673762,20.663111,20.509817,20.606843,20.55011,0.0430555555555556
156,513.050412,742,0.060383,45,100,1,20.836526,20.855742,20.78212,20.752716,20.698768,20.665658,20.643429,20.489206,20.59897,20.535985,0.0433333333333333
157,516.70678,742,0.057402,45,100,1,20.846018,20.869864,20.791381,20.76846,20.704094,20.683718,20.663574,20.50889,20.608464,20.559836,0.0436111111111111
158,520.545864,742,0.05696,45,100,1,20.849722,20.884911,20.79277,20.772627,20.70803,20.675846,20.658711,20.504027,20.613559,20.548489,0.0438888888888889
159,523.445211,742,0.058727,45,100,1,20.846481,20.864307,20.786056,20.757578,20.70502,20.679782,20.651765,20.498933,20.601286,20.547795,0.0441666666666667
160,525.102918,742,0.062592,45,100,1,20.848796,20.86477,20.784203,20.752253,20.705483,20.67353,20.662648,20.495922,20.614022,20.549879,0.0444444444444444
161,527.808948,742,0.061929,45,100,1,20.852269,20.876809,20.788602,20.759893,20.706409,20.681634,20.668436,20.496154,20.613559,20.564004,0.0447222222222222
162,530.384035,742,0.060935,45,100,1,20.844629,20.870327,20.780962,20.736972,20.700389,20.673762,20.654775,20.494301,20.597581,20.548026,0.045
163,533.362646,742,0.056519,45,100,1,20.839304,20.876577,20.782351,20.753179,20.710114,20.679087,20.653154,20.493375,20.602675,20.550342,0.0452777777777778
164,537.347335,742,0.063254,45,100,1,20.836063,20.868938,20.780962,20.754568,20.698768,20.671909,20.654543,20.494996,20.606612,20.545479,0.0455555555555556
165,541.697194,742,0.061708,45,100,1,20.843009,20.87241,20.794853,20.76545,20.707104,20.666584,20.655006,20.500554,20.604759,20.53969,0.0458333333333333
166,544.402164,742,0.06077,45,100,1,20.843703,20.876809,20.793233,20.762672,20.708956,20.674225,20.668205,20.499396,20.60777,20.558215,0.0461111111111111
167,546.721192,742,0.054697,45,100,1,20.847639,20.868243,20.792075,20.770775,20.706178,20.685339,20.660332,20.498469,20.613096,20.55891,0.0463888888888889
168,549.543476,742,0.063475,45,100,1,20.839304,20.866854,20.780962,20.77147,20.704557,20.67654,20.660564,20.497543,20.614022,20.547332,0.0466666666666667
169,552.083466,742,0.060273,45,100,1,20.848796,20.892551,20.789297,20.784435,20.711734,20.697379,20.665658,20.512364,20.621432,20.568404,0.0469444444444444
170,554.771129,742,0.061046,45,100,1,20.850185,20.877966,20.798558,20.765681,20.712892,20.679782,20.67052,20.498701,20.611011,20.55891,0.0472222222222222
171,557.010987,742,0.060604,45,100,1,20.854816,20.884911,20.794159,20.776563,20.718681,20.687191,20.668668,20.503333,20.624442,20.554973,0.0475
172,560.537686,742,0.062812,45,100,1,20.843472,20.893014,20.796242,20.768691,20.711271,20.685339,20.672141,20.498701,20.628841,20.555205,0.0477777777777778
173,562.720272,742,0.062371,45,100,1,20.850417,20.89093,20.789065,20.770312,20.713124,20.688581,20.678856,20.500322,20.625368,20.554973,0.0480555555555556
174,566.236029,742,0.060162,45,100,1,20.846713,20.887689,20.791149,20.777952,20.717754,20.68997,20.67654,20.50449,20.620042,20.560531,0.0483333333333333
175,569.099862,742,0.065462,45,100,1,20.849954,20.880744,20.791612,20.771006,20.713124,20.68395,20.667047,20.50449,20.614948,20.554742,0.0486111111111111
176,572.532883,742,0.060494,45,100,1,20.858288,20.891625,20.800873,20.782351,20.72609,20.684644,20.675151,20.50588,20.631157,20.57072,0.0488888888888889
