Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
1282,642.224876,641.680117,32.892002,32.844015,40.362674,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,32.758768
1283,642.005657,641.562857,32.625534,32.828857,40.357621,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,32.720701
1284,641.953934,641.445714,32.815868,32.813714,40.425788,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,32.8349015
1285,641.788205,641.328689,32.853935,32.798587,40.327563,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,32.892002
1286,641.493953,641.211546,32.930069,32.783444,40.342762,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,32.796835
1287,641.165603,641.094403,32.663601,32.768301,40.492728,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,32.5494005
1288,641.223261,640.977143,32.4352,32.753143,40.687484,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,32.3400335
1289,641.243728,640.86,32.244867,32.738,40.497357,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,32.549401
1290,641.56724,640.742857,32.853935,32.722857,40.335744,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,32.6445675
1291,641.333517,640.625714,32.4352,32.707714,39.855023,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,32.5494005
1292,641.323834,640.508571,32.663601,32.692571,39.922534,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,32.8349015
1293,640.989551,640.391429,33.006202,32.677429,39.766259,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,32.6445675
1294,640.980528,640.274286,32.282933,32.662286,39.937631,1,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,0,32.3781
1295,640.944218,640.157143,32.473267,32.647143,39.786813,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,32.5303675
1296,640.909888,640.040117,32.587468,32.632015,39.658112,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,32.6636015
1297,640.751227,639.922974,32.739735,32.616872,39.522718,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,32.5684345
1298,640.541738,639.805714,32.397134,32.601714,39.510441,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,32.397134
1299,640.50477,639.688571,32.397134,32.586571,39.552824,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,32.492301
1300,640.609733,639.571429,32.587468,32.571429,39.423024,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,32.6636015
1301,640.288467,639.454286,32.739735,32.556286,39.142896,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,32.549401
1302,640.083613,639.337143,32.359067,32.541143,39.288498,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,32.511334
1303,639.971176,639.22,32.663601,32.526,39.325794,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,32.473267
1304,639.789874,639.102857,32.282933,32.510857,39.272978,1,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,0,32.5494005
1305,639.798675,638.985714,32.815868,32.495714,39.290726,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,32.625534
1306,639.741469,638.868689,32.4352,32.480587,39.116729,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,32.416167
1307,639.527831,638.751546,32.397134,32.465444,39.003408,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,32.397134
1308,639.593396,638.634286,32.397134,32.450286,39.047468,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,32.2639
1309,639.230816,638.517143,32.130666,32.435143,38.810043,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,32.321
1310,639.108274,638.4,32.511334,32.42,39.002559,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,32.359067
1311,638.890915,638.282974,32.2068,32.404872,38.962072,1,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,32.111633
1312,638.73362,638.165831,32.016466,32.389729,39.019179,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,32.1306665
1313,638.516053,638.048571,32.244867,32.374571,39.020043,1,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,0,32.1497
1314,638.220842,637.931429,32.054533,32.359429,39.085199,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,32.1497
1315,638.514293,637.814286,32.244867,32.344286,39.235734,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,31.9403325
1316,638.23272,637.697143,31.635798,32.329143,38.791148,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,31.921299
1317,637.993613,637.58,32.2068,32.314,38.914749,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,32.111633
1318,637.723279,637.462857,32.016466,32.298857,39.003839,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,31.9974325
1319,637.729218,637.345714,31.978399,32.283714,39.131799,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,32.035499
1320,637.504204,637.228571,32.092599,32.268571,38.984347,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,32.187766
1321,637.726578,637.111546,32.282933,32.253444,39.067521,1,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,0,32.035499
1322,637.393129,636.994403,31.788065,32.238301,38.696727,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,31.883232
1323,637.345181,636.877143,31.978399,32.223143,38.878245,1,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,0,31.7499985
1324,637.234769,636.76,31.521598,32.208,38.778463,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.6548315
1325,637.060136,636.642857,31.788065,32.192857,38.739035,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,31.9593655
1326,636.941371,636.525714,32.130666,32.177714,38.765237,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,32.035499
1327,636.630612,636.408571,31.940332,32.162571,38.737214,1,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,0,31.978399
1328,636.541983,636.291429,32.016466,32.147429,38.906609,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.9403325
1329,636.532087,636.174286,31.864199,32.132286,38.858459,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,31.826132
1330,636.181102,636.057143,31.788065,32.117143,38.727806,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,31.8451655
1331,636.136021,635.94,31.902266,32.102,38.941758,1,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,31.9403325
1332,635.934368,635.822857,31.978399,32.086857,38.854315,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,32.016466
1333,635.948442,635.705831,32.054533,32.071729,38.923895,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,31.7880655
1334,635.747454,635.588689,31.521598,32.056587,38.776337,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,31.5406315
1335,635.45038,635.471546,31.559665,32.041444,38.842508,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,31.711932
1336,635.201473,635.354286,31.864199,32.026286,39.011988,1,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,31.711932
1337,634.97632,635.237143,31.559665,32.011143,39.142076,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,31.673865
1338,634.962688,635.120117,31.788065,31.996015,39.255188,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,31.597731
1339,634.801524,635.002974,31.407397,31.980872,39.156796,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,31.407397
1340,634.672243,634.885714,31.407397,31.965714,39.204158,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,31.749998
1341,634.623654,634.768571,32.092599,31.950571,39.22131,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,32.1116325
1342,634.56671,634.651429,32.130666,31.935429,39.156204,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,32.130666
1343,634.325088,634.534286,32.130666,31.920286,39.095876,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,31.826132
1344,634.049179,634.417143,31.521598,31.905143,39.222011,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,31.616765
1345,633.99224,634.3,31.711932,31.89,39.390301,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.864199
1346,633.916175,634.182857,32.016466,31.874857,39.34236,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,31.730965
1347,633.797462,634.065714,31.445464,31.859714,39.310731,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,31.730965
1348,633.713925,633.948571,32.016466,31.844571,39.320652,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,31.6548315
1349,633.198214,633.831429,31.293197,31.829429,39.294508,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,31.635798
1350,633.010492,633.714286,31.978399,31.814286,39.710657,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,31.921299
1351,632.994446,633.59726,31.864199,31.799158,39.811988,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.6928985
1352,633.103254,633.480117,31.521598,31.784015,39.740711,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.4644975
1353,633.043025,633.362857,31.407397,31.768857,39.535346,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.407397
1354,632.932679,633.245714,31.407397,31.753714,39.491273,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,31.5786975
1355,633.054894,633.128571,31.749998,31.738571,39.495547,1,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,0,31.5215975
1356,632.889377,633.011429,31.293197,31.723429,39.260423,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,31.483531
1357,632.479226,632.894286,31.673865,31.708286,39.307727,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.2551305
1358,632.555715,632.777143,30.836396,31.693143,39.609147,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,31.1599635
1359,632.33658,632.66,31.483531,31.678,39.426687,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,31.5025645
1360,632.196794,632.542857,31.521598,31.662857,39.537306,1,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,0,31.4644975
1361,632.104704,632.425714,31.407397,31.647714,39.572038,1,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,0,31.3312635
1362,631.932614,632.308571,31.25513,31.632571,39.558996,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,31.102863
1363,631.845362,632.191546,30.950596,31.617444,39.626915,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,31.1789965
1364,631.359232,632.074403,31.407397,31.602301,39.610579,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,31.19803
1365,631.774814,631.95726,30.988663,31.587158,40.002563,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,31.730965
1366,631.91679,631.84,32.473267,31.572,39.488143,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,31.8641985
1367,631.406921,631.722857,31.25513,31.556857,39.225452,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,31.350297
1368,631.43593,631.605831,31.445464,31.541729,39.618434,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,31.540631
1369,631.348024,631.488689,31.635798,31.526587,39.47928,1,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,2293.730608,0,31.3693305
1370,631.362968,631.371429,31.102863,31.511429,39.452041,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,31.1218965
1371,631.163866,631.254286,31.14093,31.496286,39.317585,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,31.1218965
1372,630.884122,631.137143,31.102863,31.481143,39.395783,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.1599635
1373,631.282536,631.02,31.217064,31.466,39.561417,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,31.217064
1374,631.079261,630.902857,31.217064,31.450857,39.039088,1,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,0,31.2551305
1375,630.779522,630.785714,31.293197,31.435714,39.10652,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,31.350297
1376,630.615595,630.668571,31.407397,31.420571,39.277879,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,31.350297
1377,630.477819,630.551429,31.293197,31.405429,39.319804,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.4073975
1378,630.587028,630.434403,31.521598,31.390301,39.337566,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,31.369331
1379,630.43541,630.31726,31.217064,31.375158,39.102505,1,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,31.1980305
1380,630.269732,630.2,31.178997,31.36,39.122831,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,31.178997
1381,630.251934,630.082857,31.178997,31.344857,39.159636,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,31.331264
1382,630.002326,629.965714,31.483531,31.329714,39.04715,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,31.1599635
1383,630.183598,629.848571,30.836396,31.314571,39.167393,1,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,30.988663
1384,629.82677,629.731429,31.14093,31.299429,38.852147,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,31.0076965
1385,629.508408,629.614286,30.874463,31.284286,39.073369,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,30.779296
1386,629.208733,629.497143,30.684129,31.269143,39.268374,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,30.9696295
1387,629.084824,629.38,31.25513,31.254,39.455346,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,31.007696
1388,629.165452,629.262974,30.760262,31.238872,39.471935,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,30.8363955
1389,629.092513,629.145831,30.912529,31.223729,39.278567,1,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,31.14093
1390,628.769349,629.028689,31.369331,31.208587,39.232043,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,31.236097
1391,628.736177,628.911429,31.102863,31.193429,39.440121,1,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,2293.733297,0,30.988663
1392,628.85261,628.794286,30.874463,31.178286,39.361706,1,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,0,30.931563
1393,628.531873,628.67726,30.988663,31.163158,39.12499,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,31.0076965
1394,628.482445,628.560117,31.02673,31.148015,39.324494,1,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,0,31.0457635
1395,628.666976,628.442857,31.064797,31.132857,39.256347,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,31.0457635
1396,628.368873,628.325714,31.02673,31.117714,38.944094,1,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,30.9696295
1397,628.264968,628.208571,30.912529,31.102571,39.111122,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,30.8744625
1398,628.352837,628.091429,30.836396,31.087429,39.088611,1,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,2293.73016,0,30.893496
1399,628.309342,627.974286,30.950596,31.072286,38.868263,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,30.8744625
1400,628.123062,627.857143,30.798329,31.057143,38.771539,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,30.855429
1401,627.937226,627.74,30.912529,31.042,38.817474,1,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,30.893496
1402,627.737557,627.622857,30.874463,31.026857,38.866794,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,30.836396
1403,627.409618,627.505714,30.798329,31.011714,38.934148,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,30.9696295
1404,627.609718,627.388571,31.14093,30.996571,39.137926,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,30.9125295
1405,627.639591,627.271546,30.684129,30.981444,38.810822,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,30.779296
1406,627.478368,627.154403,30.874463,30.966301,38.640912,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,30.7983295
1407,627.336476,627.037143,30.722196,30.951143,38.659142,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,30.684129
