"Time","Temperature","T_Setpoint","Heat Flux","HF_Setpoint","duty cycle","control mode","TC41","TC42","TC43","TC44","TC45","TC46","TC47","TC48","TC49","TC50","hours"
14,36.602123,742,0.057844,45,100,1,20.964546,20.921257,20.896486,20.945101,20.844861,20.709419,20.703862,20.733036,20.727016,20.643892,0.00388888888888889
15,38.63951,742,0.058837,45,100,1,20.96362,20.911765,20.877966,20.934683,20.83398,20.715208,20.686034,20.725164,20.720764,20.633009,0.00416666666666667
16,40.71367,742,0.061929,45,100,1,20.955518,20.909913,20.889541,20.937924,20.840462,20.707567,20.694369,20.712661,20.716828,20.634862,0.00444444444444444
17,42.878981,742,0.058727,45,100,1,20.968018,20.927507,20.884448,20.952971,20.839304,20.715208,20.699926,20.731183,20.721922,20.643429,0.00472222222222222
18,45.041786,742,0.06204,45,100,1,20.967323,20.918016,20.883754,20.938156,20.84023,20.719375,20.689738,20.728637,20.719607,20.627915,0.005
19,47.333889,742,0.064469,45,100,1,20.958295,20.917784,20.885374,20.940934,20.836295,20.709651,20.688812,20.734193,20.728637,20.638335,0.00527777777777778
20,49.767049,742,0.065131,45,100,1,20.958758,20.917784,20.888152,20.936535,20.840925,20.721459,20.68696,20.720764,20.721227,20.635556,0.00555555555555556
21,52.235616,742,0.055746,45,100,1,20.960842,20.924035,20.887226,20.946026,20.836526,20.711966,20.686265,20.725395,20.725164,20.635788,0.00583333333333333
22,54.730777,742,0.06469,45,100,1,20.961536,20.918479,20.892319,20.946721,20.836989,20.711734,20.695295,20.718217,20.72007,20.626063,0.00611111111111111
23,57.199093,742,0.061377,45,100,1,20.961536,20.927739,20.886995,20.946258,20.844629,20.708493,20.683024,20.715208,20.718681,20.627683,0.00638888888888889
24,59.619961,742,0.05961,45,100,1,20.960147,20.919636,20.890467,20.939313,20.844861,20.703168,20.688812,20.721227,20.715671,20.630231,0.00666666666666667
25,62.250487,742,0.060715,45,100,1,20.955981,20.91709,20.883754,20.949267,20.843935,20.704557,20.68256,20.717523,20.706178,20.630231,0.00694444444444444
26,64.995975,742,0.061487,45,100,1,20.957138,20.923109,20.885143,20.94811,20.846944,20.709419,20.689275,20.721691,20.710345,20.631851,0.00722222222222222
27,67.68899,742,0.063254,45,100,1,20.953203,20.922414,20.900653,20.952508,20.850185,20.705946,20.680013,20.71706,20.714513,20.623747,0.0075
28,70.455511,742,0.062371,45,100,1,20.962231,20.926118,20.896023,20.962925,20.863381,20.704325,20.683255,20.715208,20.709188,20.631851,0.00777777777777778
29,73.191741,742,0.063254,45,100,1,20.954823,20.919173,20.910145,20.955981,20.860835,20.718681,20.685107,20.71405,20.720996,20.625599,0.00805555555555556
30,75.930915,742,0.062592,45,100,1,20.954129,20.928202,20.911071,20.965009,20.871947,20.703399,20.685107,20.70502,20.709419,20.615874,0.00833333333333333
31,78.677591,742,0.063365,45,100,1,20.953666,20.93098,20.910376,20.973342,20.873336,20.705483,20.67955,20.709882,20.711734,20.626757,0.00861111111111111
32,81.513094,742,0.055746,45,100,1,20.956907,20.934452,20.927507,20.973805,20.886763,20.706178,20.680245,20.713124,20.724006,20.625136,0.00888888888888889
33,84.43715,742,0.064579,45,100,1,20.957369,20.942554,20.930285,20.987694,20.897644,20.706641,20.68395,20.713818,20.71104,20.639261,0.00916666666666667
34,87.164008,742,0.064027,45,100,1,20.95899,20.949267,20.930748,20.997185,20.902737,20.698537,20.678856,20.714976,20.714513,20.624673,0.00944444444444444
35,90.249983,742,0.064137,45,100,1,20.967323,20.956675,20.94811,21.005518,20.924729,20.702936,20.68997,20.716365,20.716365,20.626526,0.00972222222222222
36,93.201639,742,0.062371,45,100,1,20.954592,20.96987,20.956212,21.013851,20.925192,20.713355,20.691127,20.708493,20.71104,20.629073,0.01
37,96.131178,742,0.06204,45,100,1,20.945795,20.951119,20.964777,21.024962,20.939082,20.694369,20.671215,20.712661,20.707567,20.624905,0.0102777777777778
38,99.025388,742,0.06745,45,100,1,20.947415,20.977509,20.971259,21.031212,20.94973,20.703168,20.680708,20.705251,20.712198,20.625599,0.0105555555555556
39,102.033911,742,0.063585,45,100,1,20.961999,20.977972,20.977509,21.055053,20.96524,20.69298,20.683718,20.702241,20.706178,20.617264,0.0108333333333333
40,105.017778,742,0.058506,45,100,1,20.960147,20.982138,20.997185,21.060377,20.983296,20.695064,20.67793,20.704094,20.708724,20.612864,0.0111111111111111
41,108.264338,742,0.05685,45,100,1,20.953434,21.009222,21.020796,21.076117,21.000426,20.694138,20.675151,20.715902,20.714976,20.621895,0.0113888888888889
42,111.250449,742,0.055856,45,100,1,20.951814,21.003435,21.036304,21.095328,21.018018,20.696221,20.680013,20.699,20.702704,20.623052,0.0116666666666667
43,114.114054,742,0.061819,45,100,1,20.967323,21.035378,21.048572,21.126344,21.048341,20.700389,20.68256,20.698537,20.706178,20.614948,0.0119444444444444
44,117.192181,742,0.060494,45,100,1,20.957369,21.038388,21.064775,21.132593,21.066164,20.687423,20.682097,20.705483,20.698768,20.611243,0.0122222222222222
45,120.257382,742,0.061046,45,100,1,20.967555,21.060377,21.088616,21.157821,21.097411,20.699231,20.680245,20.701315,20.705251,20.622821,0.0125
46,123.235684,742,0.057181,45,100,1,20.977972,21.074034,21.118474,21.186983,21.115465,20.695064,20.675383,20.700621,20.70201,20.618421,0.0127777777777778
47,126.44586,742,0.064248,45,100,1,20.959916,21.076117,21.125649,21.20249,21.131667,20.67955,20.668436,20.685802,20.69599,20.595497,0.0130555555555556
48,129.764777,742,0.057623,45,100,1,20.973805,21.110836,21.167542,21.228874,21.169856,20.693443,20.671678,20.702704,20.701778,20.611938,0.0133333333333333
49,133.209199,742,0.065021,45,100,1,20.96987,21.126112,21.190686,21.267754,21.203647,20.689044,20.672604,20.696916,20.705714,20.613559,0.0136111111111111
50,136.20002,742,0.067229,45,100,1,20.981444,21.168468,21.226096,21.307558,21.252711,20.694138,20.679087,20.700852,20.694601,20.61379,0.0138888888888889
51,139.501459,742,0.062371,45,100,1,20.963851,21.171014,21.235354,21.318435,21.26058,20.674919,20.668668,20.693211,20.691822,20.600128,0.0141666666666667
52,142.777283,742,0.061377,45,100,1,20.970564,21.194389,21.288813,21.37675,21.325609,20.684644,20.672372,20.684181,20.683024,20.607307,0.0144444444444444
53,146.209038,742,0.058506,45,100,1,20.972185,21.228642,21.323526,21.402436,21.366106,20.686265,20.664963,20.688117,20.692748,20.595266,0.0147222222222222
54,149.655795,742,0.06204,45,100,1,20.982601,21.253174,21.365874,21.445707,21.400353,20.670289,20.65848,20.682097,20.683487,20.600823,0.015
55,153.347193,742,0.060935,45,100,1,21.004592,21.303161,21.420022,21.501702,21.458896,20.703168,20.673299,20.694138,20.701315,20.619579,0.0152777777777778
56,157.121202,742,0.063475,45,100,1,21.02149,21.332551,21.458433,21.54173,21.512577,20.682792,20.666584,20.687654,20.695295,20.606149,0.0155555555555556
57,160.686408,742,0.06469,45,100,1,21.015009,21.35685,21.488513,21.584302,21.563016,20.677698,20.665195,20.690201,20.687423,20.605917,0.0158333333333333
58,164.100147,742,0.061267,45,100,1,21.025888,21.402899,21.555381,21.64376,21.628028,20.683718,20.674456,20.696916,20.701547,20.602907,0.0161111111111111
59,167.921843,742,0.061819,45,100,1,21.024731,21.437608,21.591474,21.697432,21.678462,20.675614,20.65709,20.679319,20.692517,20.592024,0.0163888888888889
60,171.648885,742,0.06204,45,100,1,21.030055,21.465375,21.652783,21.751565,21.738147,20.673762,20.659637,20.683718,20.692517,20.590634,0.0166666666666667
61,175.452564,742,0.058948,45,100,1,21.044406,21.526459,21.714551,21.812402,21.799911,20.683718,20.663805,20.680245,20.68395,20.604528,0.0169444444444444
62,179.246377,742,0.058285,45,100,1,21.054822,21.570188,21.766601,21.870693,21.8737,20.680477,20.664731,20.675614,20.679087,20.596655,0.0172222222222222
63,183.29044,742,0.060825,45,100,1,21.066627,21.622476,21.833452,21.937075,21.946327,20.675846,20.65709,20.680708,20.683487,20.59596,0.0175
64,187.165585,742,0.061046,45,100,1,21.080515,21.670828,21.897986,22.007386,22.018487,20.666584,20.655701,20.675151,20.684413,20.584382,0.0177777777777778
65,190.944063,742,0.057181,45,100,1,21.103198,21.731439,21.975931,22.094805,22.103824,20.680245,20.663342,20.683487,20.692054,20.606612,0.0180555555555556
66,194.78954,742,0.060604,45,100,1,21.097874,21.787651,22.033751,22.162562,22.180599,20.673993,20.659869,20.673299,20.680013,20.598739,0.0183333333333333
67,198.274065,742,0.059169,45,100,1,21.113151,21.840854,22.119549,22.243726,22.273554,20.672141,20.653386,20.679782,20.687654,20.594802,0.0186111111111111
68,201.988082,742,0.058948,45,100,1,21.130741,21.90932,22.198636,22.323266,22.358872,20.663342,20.656627,20.670057,20.680013,20.585308,0.0188888888888889
69,205.831396,742,0.06215,45,100,1,21.153424,21.964367,22.280953,22.414591,22.451119,20.667278,20.655933,20.659637,20.68094,20.600591,0.0191666666666667
70,209.895439,742,0.063806,45,100,1,21.168699,22.039995,22.367195,22.503135,22.548907,20.66751,20.652923,20.668899,20.668205,20.590171,0.0194444444444444
71,213.449021,742,0.05685,45,100,1,21.190918,22.104286,22.463603,22.598375,22.652233,20.665426,20.643197,20.660101,20.683024,20.588319,0.0197222222222222
72,217.120485,742,0.060162,45,100,1,21.198092,22.177824,22.55353,22.701928,22.759017,20.661721,20.646902,20.658248,20.68395,20.587624,0.02
73,221.047599,742,0.063365,45,100,1,21.218922,22.251125,22.636515,22.794841,22.85516,20.650839,20.639261,20.652459,20.663805,20.576277,0.0202777777777778
74,225.070806,742,0.060162,45,100,1,21.242297,22.342688,22.756937,22.902767,22.986188,20.664037,20.650144,20.661027,20.677698,20.585772,0.0205555555555556
75,228.76663,742,0.062923,45,100,1,21.267754,22.431237,22.865329,23.013917,23.102644,20.667278,20.642966,20.661721,20.677235,20.580446,0.0208333333333333
76,232.655114,742,0.064027,45,100,1,21.290433,22.513307,22.969551,23.133143,23.215623,20.661721,20.642271,20.651302,20.668436,20.579982,0.0211111111111111
77,236.375175,742,0.068554,45,100,1,21.316352,22.605541,23.086471,23.246581,23.341527,20.659637,20.649912,20.668668,20.670057,20.584382,0.0213888888888889
78,240.564778,742,0.06469,45,100,1,21.347825,22.704471,23.211927,23.380796,23.47781,20.663574,20.644355,20.646671,20.671678,20.576509,0.0216666666666667
79,244.129417,742,0.059169,45,100,1,21.37004,22.801543,23.326511,23.508067,23.613152,20.660795,20.644355,20.654543,20.659174,20.579056,0.0219444444444444
80,248.604556,742,0.06215,45,100,1,21.389478,22.898376,23.445242,23.623083,23.743629,20.647365,20.633704,20.643892,20.658711,20.570951,0.0222222222222222
81,252.548939,742,0.06215,45,100,1,21.421873,23.015303,23.586131,23.764642,23.898795,20.651533,20.646902,20.651765,20.666815,20.570257,0.0225
82,256.144497,742,0.061156,45,100,1,21.463292,23.114428,23.722846,23.912417,24.041012,20.643892,20.636251,20.635556,20.652228,20.580446,0.0227777777777778
83,259.614748,742,0.065794,45,100,1,21.498231,23.243115,23.872474,24.057633,24.205138,20.661027,20.640187,20.656859,20.67052,20.579982,0.0230555555555556
84,263.450981,742,0.059058,45,100,1,21.524608,23.355387,24.010538,24.194059,24.352854,20.650607,20.626989,20.638103,20.657554,20.564468,0.0233333333333333
85,267.333913,742,0.061487,45,100,1,21.564867,23.484508,24.165667,24.363701,24.530087,20.651765,20.633935,20.646439,20.671909,20.572572,0.0236111111111111
86,271.097276,742,0.0595,45,100,1,21.602116,23.603683,24.315465,24.521549,24.693448,20.641577,20.629767,20.635325,20.659406,20.56192,0.0238888888888889
87,274.888353,742,0.058506,45,100,1,21.646768,23.733237,24.484627,24.679143,24.8757,20.643661,20.639724,20.633935,20.664963,20.568636,0.0241666666666667
88,279.270486,742,0.059279,45,100,1,21.689104,23.876168,24.644534,24.857245,25.062535,20.654312,20.637409,20.63764,20.656859,20.57373,0.0244444444444444
89,283.250162,742,0.061598,45,100,1,21.735834,24.018618,24.819643,25.043161,25.236654,20.653154,20.639724,20.645976,20.663805,20.571646,0.0247222222222222
90,286.771898,742,0.06204,45,100,1,21.778861,24.162204,24.999799,25.223971,25.429882,20.65547,20.636482,20.630694,20.669362,20.564699,0.025
91,290.334676,742,0.059169,45,100,1,21.825125,24.304156,25.172314,25.401753,25.636907,20.647134,20.646902,20.634862,20.654312,20.562152,0.0252777777777778
92,294.169151,742,0.062371,45,100,1,21.862366,24.456243,25.361864,25.593338,25.827759,20.641345,20.63764,20.630462,20.656396,20.564236,0.0255555555555556
93,297.925515,742,0.060162,45,100,1,21.927361,24.617308,25.555301,25.800562,26.045307,20.654312,20.639956,20.650839,20.66149,20.568173,0.0258333333333333
94,301.880145,742,0.063033,45,100,1,21.979632,24.785962,25.756309,25.997146,26.258434,20.638103,20.640187,20.626526,20.659637,20.56192,0.0261111111111111
95,305.588217,742,0.063806,45,100,1,22.030744,24.949746,25.952901,26.200836,26.474052,20.637872,20.631851,20.626989,20.655933,20.565857,0.0263888888888889
96,309.130039,742,0.063585,45,100,1,22.090642,25.118118,26.161438,26.416236,26.701602,20.642271,20.635788,20.633472,20.655701,20.566552,0.0266666666666667
97,312.602069,742,0.062812,45,100,1,22.157012,25.303066,26.387211,26.631131,26.926341,20.638566,20.629536,20.633704,20.665426,20.574425,0.0269444444444444
98,316.265398,742,0.06204,45,100,1,22.211585,25.479913,26.595203,26.855194,27.169678,20.643661,20.622589,20.632315,20.660332,20.57072,0.0272222222222222
99,320.118371,742,0.06469,45,100,1,22.259912,25.664799,26.821116,27.080361,27.394548,20.636482,20.616106,20.625136,20.653154,20.557521,0.0275
100,324.394184,742,0.062812,45,100,1,22.336214,25.86233,27.048131,27.319059,27.650892,20.636019,20.614948,20.62861,20.658711,20.560763,0.0277777777777778
101,327.629127,742,0.06204,45,100,1,22.399563,26.057059,27.293742,27.567829,27.908555,20.646671,20.622821,20.62421,20.656164,20.561226,0.0280555555555556
102,331.808033,742,0.066787,45,100,1,22.47863,26.265115,27.528941,27.810099,28.173975,20.642503,20.626063,20.626989,20.65848,20.557289,0.0283333333333333
103,335.369245,742,0.062592,45,100,1,22.550525,26.482114,27.781572,28.069333,28.444156,20.646671,20.621432,20.626063,20.658943,20.560068,0.0286111111111111
104,338.84657,742,0.063033,45,100,1,22.626807,26.682258,28.037363,28.334482,28.706683,20.638103,20.630925,20.629999,20.652459,20.551963,0.0288888888888889
105,342.983324,742,0.063917,45,100,1,22.706089,26.898251,28.297922,28.598415,28.992354,20.63764,20.633241,20.6168,20.646902,20.547795,0.0291666666666667
106,346.658282,742,0.060715,45,100,1,22.776582,27.121797,28.555427,28.855618,29.269677,20.633472,20.624442,20.614253,20.648986,20.539921,0.0294444444444444
107,350.587854,742,0.061819,45,100,1,22.863942,27.354273,28.831486,29.132748,29.565302,20.641114,20.617495,20.611243,20.649681,20.545479,0.0297222222222222
108,354.599108,742,0.061819,45,100,1,22.947829,27.5936,29.097134,29.411413,29.866354,20.638335,20.635788,20.615874,20.644124,20.549416,0.03
109,357.919077,742,0.067008,45,100,1,23.047653,27.836784,29.395104,29.707916,30.179715,20.642271,20.642503,20.629767,20.660332,20.560068,0.0302777777777778
110,361.593792,742,0.068112,45,100,1,23.115352,28.078992,29.682426,29.993087,30.478067,20.627683,20.628378,20.6168,20.654543,20.544784,0.0305555555555556
111,365.029545,742,0.055525,45,100,1,23.212389,28.323215,29.961175,30.284836,30.788265,20.624442,20.618884,20.615411,20.647828,20.531353,0.0308333333333333
112,368.795853,742,0.060825,45,100,1,23.315654,28.591979,30.277262,30.604039,31.117176,20.628147,20.618884,20.619348,20.649218,20.5427,0.0311111111111111
113,372.743972,742,0.064579,45,100,1,23.40736,28.851941,30.573063,30.913052,31.443692,20.624673,20.623747,20.604991,20.646902,20.535521,0.0313888888888889
114,376.73121,742,0.063696,45,100,1,23.510607,29.115975,30.889197,31.239631,31.780421,20.634167,20.619348,20.614948,20.649449,20.549184,0.0316666666666667
115,380.062496,742,0.061819,45,100,1,23.6053,29.378105,31.202483,31.553502,32.119105,20.626989,20.6168,20.597581,20.642271,20.5339,0.0319444444444444
116,383.932558,742,0.059169,45,100,1,23.713609,29.663595,31.538372,31.881487,32.461116,20.625599,20.614716,20.608927,20.648986,20.540384,0.0322222222222222
117,387.11317,742,0.062592,45,100,1,23.8226,29.949696,31.865446,32.225179,32.830491,20.620968,20.625368,20.604759,20.66149,20.5427,0.0325
118,391.129133,742,0.067229,45,100,1,23.940123,30.242835,32.20731,32.571507,33.189897,20.617264,20.621895,20.610085,20.642966,20.541079,0.0327777777777778
119,394.738964,742,0.060052,45,100,1,24.050708,30.54507,32.556621,32.917493,33.551927,20.616106,20.620968,20.594802,20.641577,20.529732,0.0330555555555556
120,398.386351,742,0.06469,45,100,1,24.16659,30.845843,32.908564,33.268172,33.925956,20.616569,20.615643,20.596192,20.642503,20.534132,0.0333333333333333
121,402.563718,742,0.061487,45,100,1,24.290308,31.166251,33.264968,33.644817,34.318603,20.624905,20.626757,20.602675,20.655238,20.546637,0.0336111111111111
122,405.979594,742,0.061819,45,100,1,24.411012,31.477622,33.623311,34.011267,34.697392,20.620274,20.619579,20.590171,20.650839,20.538532,0.0338888888888889
123,409.014959,742,0.058948,45,100,1,24.534702,31.798985,33.994571,34.369817,35.090671,20.621895,20.622126,20.593181,20.651533,20.528343,0.0341666666666667
124,413.312929,742,0.065683,45,100,1,24.658147,32.113148,34.366845,34.759787,35.495454,20.618653,20.613559,20.596192,20.642734,20.527416,0.0344444444444444
125,416.776558,742,0.058727,45,100,1,24.79865,32.465238,34.76413,35.146874,35.899628,20.623747,20.61379,20.596192,20.644355,20.537374,0.0347222222222222
126,419.900833,742,0.062923,45,100,1,24.948131,32.809427,35.161724,35.558716,36.327387,20.629536,20.612169,20.604296,20.648292,20.538763,0.035
127,423.258682,742,0.054973,45,100,1,25.087674,33.15236,35.55529,35.952822,36.74745,20.632083,20.624442,20.60337,20.656396,20.533437,0.0352777777777778
128,425.894066,742,0.060273,45,100,1,25.228122,33.51097,35.958301,36.348383,37.185823,20.635788,20.619811,20.601749,20.64806,20.542469,0.0355555555555556
129,430.132076,742,0.066456,45,100,1,25.373393,33.856879,36.361847,36.763419,37.619462,20.625136,20.620737,20.586929,20.646208,20.529501,0.0358333333333333
130,433.963396,742,0.060935,45,100,1,25.519798,34.220512,36.772087,37.178297,38.060906,20.61819,20.623979,20.596886,20.645281,20.529501,0.0361111111111111
131,436.903449,742,0.058837,45,100,1,25.670101,34.597965,37.205662,37.615131,38.516753,20.632315,20.628378,20.589476,20.656396,20.528574,0.0363888888888889
132,440.6141,742,0.062481,45,100,1,25.829603,34.975741,37.63519,38.040399,38.962624,20.628378,20.617264,20.588319,20.645745,20.518385,0.0366666666666667
133,443.879636,742,0.059942,45,100,1,25.990002,35.359096,38.05202,38.471655,39.429256,20.619579,20.624442,20.587161,20.648292,20.529964,0.0369444444444444
134,447.228676,742,0.063144,45,100,1,26.144157,35.737063,38.513564,38.918227,39.898881,20.620042,20.626063,20.579751,20.652691,20.531816,0.0372222222222222
135,450.414191,742,0.064137,45,100,1,26.316029,36.131561,38.971503,39.371905,40.393781,20.620505,20.622589,20.583687,20.6645,20.536679,0.0375
136,453.842301,742,0.060825,45,100,1,26.495474,36.535956,39.422201,39.828131,40.852784,20.623747,20.615643,20.585077,20.652228,20.526259,0.0377777777777778
137,457.575237,742,0.05961,45,100,1,26.661762,36.96164,39.888189,40.293044,41.349776,20.616569,20.619811,20.583687,20.657554,20.535521,0.0380555555555556
138,461.366459,742,0.063254,45,100,1,26.839537,37.36778,40.354897,40.774137,41.853143,20.625831,20.625831,20.587856,20.662648,20.529501,0.0383333333333333
139,464.884319,742,0.058837,45,100,1,27.021196,37.795879,40.830054,41.246623,42.359021,20.618884,20.629073,20.582067,20.658017,20.534364,0.0386111111111111
140,467.374119,742,0.057292,45,100,1,27.205817,38.221761,41.317059,41.730047,42.863097,20.624442,20.623747,20.58554,20.657785,20.534132,0.0388888888888889
141,470.810846,742,0.061487,45,100,1,27.393857,38.642015,41.806359,42.21668,43.383975,20.628378,20.626526,20.582298,20.660795,20.531585,0.0391666666666667
142,474.453565,742,0.064358,45,100,1,27.582785,39.091024,42.303403,42.71605,43.901683,20.627452,20.630462,20.58114,20.667047,20.545016,0.0394444444444444
143,478.176812,742,0.0648,45,100,1,27.7749,39.533027,42.807957,43.210222,44.439797,20.618653,20.623747,20.574888,20.653386,20.532743,0.0397222222222222
144,481.281416,742,0.05431,45,100,1,27.973651,39.978498,43.315475,43.71009,44.967261,20.608233,20.613096,20.570951,20.657785,20.528111,0.04
145,484.078189,742,0.064579,45,100,1,28.178114,40.446534,43.831851,44.234009,45.509904,20.617495,20.632315,20.579751,20.672141,20.525101,0.0402777777777778
146,486.917698,742,0.06226,45,100,1,28.378859,40.908698,44.370223,44.758387,46.067934,20.621432,20.623284,20.584614,20.672372,20.540616,0.0405555555555556
147,490.539491,742,0.061156,45,100,1,28.594278,41.375904,44.890466,45.27145,46.608986,20.615874,20.628147,20.572341,20.656396,20.52209,0.0408333333333333
148,494.128885,742,0.06469,45,100,1,28.803447,41.852916,45.429292,45.809436,47.17311,20.618421,20.610317,20.57072,20.666815,20.528806,0.0411111111111111
149,496.893538,742,0.063917,45,100,1,29.026133,42.35607,45.98781,46.355346,47.752369,20.623747,20.631157,20.58114,20.674456,20.535058,0.0413888888888889
150,499.386448,742,0.061708,45,100,1,29.245096,42.846533,46.533872,46.907363,48.331159,20.61819,20.634167,20.584614,20.684413,20.537374,0.0416666666666667
151,502.196053,742,0.061929,45,100,1,29.463554,43.339972,47.080613,47.438804,48.903384,20.618653,20.635093,20.565857,20.662648,20.527185,0.0419444444444444
152,505.89024,742,0.057071,45,100,1,29.691152,43.842281,47.649061,47.995124,49.495699,20.620042,20.627683,20.574888,20.670057,20.516301,0.0422222222222222
153,509.007496,742,0.062702,45,100,1,29.938676,44.356398,48.234673,48.57946,50.100637,20.623979,20.642966,20.581372,20.695295,20.534827,0.0425
154,511.546813,742,0.064469,45,100,1,30.163418,44.875968,48.811004,49.144811,50.696078,20.621432,20.640187,20.579519,20.690664,20.52649,0.0427777777777778
155,514.509352,742,0.060273,45,100,1,30.39752,45.390343,49.396809,49.713325,51.300305,20.621663,20.633935,20.575814,20.686728,20.528111,0.0430555555555556
156,517.011346,742,0.060383,45,100,1,30.663921,45.928053,50.002238,50.309598,51.938108,20.635556,20.64806,20.586929,20.693906,20.546868,0.0433333333333333
157,521.01962,742,0.060935,45,100,1,30.894702,46.446988,50.589372,50.872928,52.543434,20.618884,20.638798,20.574656,20.693211,20.529964,0.0436111111111111
158,524.197446,742,0.062812,45,100,1,31.139421,47.00824,51.201309,51.489937,53.173086,20.636251,20.643892,20.590171,20.689738,20.533669,0.0438888888888889
159,527.702919,742,0.060052,45,100,1,31.3944,47.537832,51.803761,52.086419,53.803401,20.639261,20.649218,20.578825,20.698768,20.532048,0.0441666666666667
160,531.485876,742,0.065021,45,100,1,31.672469,48.106316,52.425137,52.687408,54.445414,20.643661,20.654312,20.592718,20.706409,20.551731,0.0444444444444444
161,534.637189,742,0.060935,45,100,1,31.922965,48.638875,53.034336,53.287727,55.084943,20.630925,20.648292,20.58253,20.707567,20.527648,0.0447222222222222
162,537.569563,742,0.063365,45,100,1,32.185087,49.205557,53.660199,53.892334,55.732569,20.626294,20.638103,20.583919,20.707104,20.534364,0.045
163,540.490923,742,0.060935,45,100,1,32.45768,49.785784,54.314869,54.535664,56.397285,20.634167,20.651302,20.580446,20.710577,20.535058,0.0452777777777778
164,543.03233,742,0.058506,45,100,1,32.739591,50.36849,54.95827,55.171111,57.062222,20.650376,20.652923,20.590866,20.7247,20.535058,0.0455555555555556
165,546.164764,742,0.057954,45,100,1,33.022571,50.95503,55.606391,55.799816,57.737725,20.646208,20.651533,20.579751,20.723774,20.548026,0.0458333333333333
166,549.375046,742,0.060383,45,100,1,33.303645,51.543824,56.252488,56.438203,58.413458,20.646208,20.655238,20.582761,20.725627,20.545247,0.0461111111111111
167,551.489485,742,0.058617,45,100,1,33.588764,52.141186,56.911855,57.085596,59.09482,20.637177,20.666121,20.582761,20.733036,20.548953,0.0463888888888889
168,554.647701,742,0.058837,45,100,1,33.888902,52.763108,57.605158,57.747386,59.784955,20.658017,20.673067,20.593413,20.749011,20.561689,0.0466666666666667
169,556.995039,742,0.064027,45,100,1,34.166318,53.341328,58.251284,58.388526,60.440106,20.637409,20.666352,20.577667,20.730952,20.546868,0.0469444444444444
170,560.710716,742,0.058285,45,100,1,34.478868,53.980586,58.942127,59.076856,61.14489,20.667742,20.68696,20.602212,20.757346,20.562615,0.0472222222222222
171,563.60426,742,0.063365,45,100,1,34.774186,54.596653,59.626696,59.736469,61.836473,20.649912,20.669825,20.590403,20.751095,20.543395,0.0475
172,567.006042,742,0.063917,45,100,1,35.077648,55.220831,60.318696,60.412054,62.542233,20.649681,20.674456,20.587161,20.747622,20.549184,0.0477777777777778
173,570.091104,742,0.057071,45,100,1,35.395871,55.852217,61.018577,61.093289,63.257909,20.660795,20.680245,20.584845,20.76846,20.563078,0.0480555555555556
174,573.038623,742,0.062812,45,100,1,35.712174,56.504076,61.736437,61.784885,63.987314,20.662879,20.683255,20.586003,20.772859,20.557521,0.0483333333333333
175,575.410771,742,0.05961,45,100,1,36.023591,57.138637,62.426749,62.48281,64.71185,20.660564,20.681866,20.600128,20.774479,20.560994,0.0486111111111111
